Zone Timestep,THERMAL ZONE 1:Zone Ventilation Mass Flow Rate[kg/s]
2009-Jan-08 18:20:00,0.30715744735154404
2009-Jan-08 18:30:00,0.3048039964668877
2009-Jan-08 18:40:00,0.30338284434354235
2009-Jan-08 18:50:00,0.30265246848835187
2009-Jan-08 19:00:00,0.3019147809058809
2009-Jan-08 19:10:00,0.3014471657729725
2009-Jan-08 19:20:00,0.30111136465345756
2009-Jan-08 19:30:00,0.3009982088856847
2009-Jan-08 19:40:00,0.30098471803080135
2009-Jan-08 19:50:00,0.30096671831584676
2009-Jan-08 20:00:00,0.300925160403744
2009-Jan-08 20:10:00,0.2954202375225304
2009-Jan-08 20:20:00,0.28878969751421024
2009-Jan-08 20:30:00,0.2825175376396369
2009-Jan-08 20:40:00,0.2770826999037479
2009-Jan-08 20:50:00,0.272065045187989
2009-Jan-08 21:00:00,0.26705373457205067
2009-Jan-08 21:10:00,0.26713845914525297
2009-Jan-08 21:20:00,0.266887725257936
2009-Jan-08 21:30:00,0.26639356146367865
2009-Jan-08 21:40:00,0.2658486034765585
2009-Jan-08 21:50:00,0.2653414938329803
2009-Jan-08 22:00:00,0.26486356404580697
2009-Jan-08 22:10:00,0.26246782058430573
2009-Jan-08 22:20:00,0.25699302435767435
2009-Jan-08 22:30:00,0.2546983849153077
2009-Jan-08 22:40:00,0.2531775526050676
2009-Jan-08 22:50:00,0.25253941787798095
2009-Jan-08 23:00:00,0.2517780712948872
2009-Jan-08 23:10:00,0.25279630350360305
2009-Jan-08 23:20:00,0.2534242115646232
2009-Jan-08 23:30:00,0.2540380974623182
2009-Jan-08 23:40:00,0.2547890045307641
2009-Jan-08 23:50:00,0.25562018957165245
2009-Jan-09 00:00:00,0.2564545796972899
2009-Jan-09 00:10:00,0.25880412305188905
2009-Jan-09 00:20:00,0.2611072223626633
2009-Jan-09 00:30:00,0.26345879176159576
2009-Jan-09 00:40:00,0.2658747607242076
2009-Jan-09 00:50:00,0.26832085515834525
2009-Jan-09 01:00:00,0.2707711135189686
2009-Jan-09 01:10:00,0.27169847319686863
2009-Jan-09 01:20:00,0.27258594773622435
2009-Jan-09 01:30:00,0.27344338885584063
2009-Jan-09 01:40:00,0.27429565945191475
2009-Jan-09 01:50:00,0.27515418005900155
2009-Jan-09 02:00:00,0.276017646892318
2009-Jan-09 02:10:00,0.2759326972813111
2009-Jan-09 02:20:00,0.2758934132104027
2009-Jan-09 02:30:00,0.27589180545985215
2009-Jan-09 02:40:00,0.2759010710884507
2009-Jan-09 02:50:00,0.2759081709307953
2009-Jan-09 03:00:00,0.2759136205376486
2009-Jan-09 03:10:00,0.27705299241650577
2009-Jan-09 03:20:00,0.278112486260305
2009-Jan-09 03:30:00,0.27910530671949996
2009-Jan-09 03:40:00,0.28008016108210065
2009-Jan-09 03:50:00,0.28106160447800904
2009-Jan-09 04:00:00,0.28204892996492975
2009-Jan-09 04:10:00,0.2821870208098534
2009-Jan-09 04:20:00,0.28233963069760654
2009-Jan-09 04:30:00,0.2825042726977369
2009-Jan-09 04:40:00,0.2826717044376321
2009-Jan-09 04:50:00,0.2828373617722501
2009-Jan-09 05:00:00,0.28300154019122586
2009-Jan-09 05:10:00,0.2829734888676005
2009-Jan-09 05:20:00,0.2831302483292021
2009-Jan-09 05:30:00,0.2832919502901309
2009-Jan-09 05:40:00,0.2833749480257373
2009-Jan-09 05:50:00,0.2834131007891557
2009-Jan-09 06:00:00,0.2834522803471484
2009-Jan-09 06:10:00,0.2832734882961998
2009-Jan-09 06:20:00,0.28486847604259524
2009-Jan-09 06:30:00,0.2850841607278497
2009-Jan-09 06:40:00,0.2849142871031049
2009-Jan-09 06:50:00,0.28404960085116954
2009-Jan-09 07:00:00,0.28314563987776903
2009-Jan-09 07:10:00,0.2855481669163709
2009-Jan-09 07:20:00,0.2886139607832352
2009-Jan-09 07:30:00,0.29138069347185924
2009-Jan-09 07:40:00,0.2935846343993724
2009-Jan-09 07:50:00,0.295526497645812
2009-Jan-09 08:00:00,0.29748377539656434
2009-Jan-09 08:10:00,0.29581152460971055
2009-Jan-09 08:20:00,0.29849657702033927
2009-Jan-09 08:30:00,0.29775494021675547
2009-Jan-09 08:40:00,0.29604493004023286
2009-Jan-09 08:50:00,0.2933231352923966
2009-Jan-09 09:00:00,0.2905370907870747
2009-Jan-09 09:10:00,0.28872786081418506
2009-Jan-09 09:20:00,0.2871150721178018
2009-Jan-09 09:30:00,0.2854827802811557
2009-Jan-09 09:40:00,0.283772350568896
2009-Jan-09 09:50:00,0.28202297434060936
2009-Jan-09 10:00:00,0.28027679773587577
2009-Jan-09 10:10:00,0.27723588965270474
2009-Jan-09 10:20:00,0.2743943906535751
2009-Jan-09 10:30:00,0.2717344503643388
2009-Jan-09 10:40:00,0.269139359007374
2009-Jan-09 10:50:00,0.2665297896265521
2009-Jan-09 11:00:00,0.2638945086778026
2009-Jan-09 11:10:00,0.2661044416486936
2009-Jan-09 11:20:00,0.2679911420578997
2009-Jan-09 11:30:00,0.26958763581489925
2009-Jan-09 11:40:00,0.2710861841786031
2009-Jan-09 11:50:00,0.27260313969227723
2009-Jan-09 12:00:00,0.2741486747728288
2009-Jan-09 12:10:00,0.274115822473059
2009-Jan-09 12:20:00,0.2732770831709271
2009-Jan-09 12:30:00,0.2725101990636999
2009-Jan-09 12:40:00,0.27221363331115134
2009-Jan-09 12:50:00,0.27222577447722507
2009-Jan-09 13:00:00,0.2722880506378013
2009-Jan-09 13:10:00,0.2737339796446271
2009-Jan-09 13:20:00,0.2759711481140274
2009-Jan-09 13:30:00,0.2781511362350252
2009-Jan-09 13:40:00,0.27985718755063665
2009-Jan-09 13:50:00,0.281257727072247
2009-Jan-09 14:00:00,0.282618884607581
2009-Jan-09 14:10:00,0.2826163023404433
2009-Jan-09 14:20:00,0.2826517887328244
2009-Jan-09 14:30:00,0.2826828831576859
2009-Jan-09 14:40:00,0.2826978243186804
2009-Jan-09 14:50:00,0.28269289800252717
2009-Jan-09 15:00:00,0.28267236981055943
2009-Jan-09 15:10:00,0.28383614991751943
2009-Jan-09 15:20:00,0.2849185199010044
2009-Jan-09 15:30:00,0.28592861535682923
2009-Jan-09 15:40:00,0.2867671502038544
2009-Jan-09 15:50:00,0.28761260962522345
2009-Jan-09 16:00:00,0.28854838217144185
2009-Jan-09 16:10:00,0.2915422326294259
2009-Jan-09 16:20:00,0.29438824893993226
2009-Jan-09 16:30:00,0.2970829448504431
2009-Jan-09 16:40:00,0.29972192122813524
2009-Jan-09 16:50:00,0.30250658373853134
2009-Jan-09 17:00:00,0.3053138717866163
2009-Jan-09 17:10:00,0.3045629771525556
2009-Jan-09 17:20:00,0.302731659040118
2009-Jan-09 17:30:00,0.30111360919214747
2009-Jan-09 17:40:00,0.3002554244631539
2009-Jan-09 17:50:00,0.29980199650678574
2009-Jan-09 18:00:00,0.29934154689574755
2009-Jan-09 18:10:00,0.29936228461273007
2009-Jan-09 18:20:00,0.29777937369496144
2009-Jan-09 18:30:00,0.29647810520466844
2009-Jan-09 18:40:00,0.29617146511460557
2009-Jan-09 18:50:00,0.29638273658250963
2009-Jan-09 19:00:00,0.29658473830424154
2009-Jan-09 19:10:00,0.29705277950636305
2009-Jan-09 19:20:00,0.29736593114972576
2009-Jan-09 19:30:00,0.29761925387371385
2009-Jan-09 19:40:00,0.29788338004883375
2009-Jan-09 19:50:00,0.2981695446160041
2009-Jan-09 20:00:00,0.29846323697801785
2009-Jan-09 20:10:00,0.2989146017327394
2009-Jan-09 20:20:00,0.2981757176075825
2009-Jan-09 20:30:00,0.2977515518504377
2009-Jan-09 20:40:00,0.2981538953874476
2009-Jan-09 20:50:00,0.29896694650261346
2009-Jan-09 21:00:00,0.29977004534326884
2009-Jan-09 21:10:00,0.29786264118321876
2009-Jan-09 21:20:00,0.2959919448328222
2009-Jan-09 21:30:00,0.29420716294218496
2009-Jan-09 21:40:00,0.2924706867770737
2009-Jan-09 21:50:00,0.290743695144983
2009-Jan-09 22:00:00,0.28901612580901626
2009-Jan-09 22:10:00,0.28813940873243254
2009-Jan-09 22:20:00,0.2840177260411145
2009-Jan-09 22:30:00,0.2828851941362819
2009-Jan-09 22:40:00,0.2824783534570598
2009-Jan-09 22:50:00,0.2828375521886922
2009-Jan-09 23:00:00,0.2830707162046715
2009-Jan-09 23:10:00,0.28255081108006336
2009-Jan-09 23:20:00,0.2817094861711813
2009-Jan-09 23:30:00,0.28089134929936255
2009-Jan-09 23:40:00,0.28020848886315736
2009-Jan-09 23:50:00,0.27959326570841114
2009-Jan-10 00:00:00,0.27897523049463724
2009-Jan-10 00:10:00,0.27548363891345906
2009-Jan-10 00:20:00,0.27216158380341626
2009-Jan-10 00:30:00,0.2690675123474537
2009-Jan-10 00:40:00,0.266088461238599
2009-Jan-10 00:50:00,0.2631267918663465
2009-Jan-10 01:00:00,0.2601588549886783
2009-Jan-10 01:10:00,0.262672095683812
2009-Jan-10 01:20:00,0.2648857783528209
2009-Jan-10 01:30:00,0.2668454778849271
2009-Jan-10 01:40:00,0.2687362158572086
2009-Jan-10 01:50:00,0.27065410274626467
2009-Jan-10 02:00:00,0.2725974831519962
2009-Jan-10 02:10:00,0.272793199756616
2009-Jan-10 02:20:00,0.2730163668499918
2009-Jan-10 02:30:00,0.2732639054624475
2009-Jan-10 02:40:00,0.2735174392447503
2009-Jan-10 02:50:00,0.2737666285575407
2009-Jan-10 03:00:00,0.2740114779902968
2009-Jan-10 03:10:00,0.2718773134007848
2009-Jan-10 03:20:00,0.26991870870393614
2009-Jan-10 03:30:00,0.2681072141199389
2009-Jan-10 03:40:00,0.2663383355868128
2009-Jan-10 03:50:00,0.2645609047071581
2009-Jan-10 04:00:00,0.26277586911065876
2009-Jan-10 04:10:00,0.2628925942697222
2009-Jan-10 04:20:00,0.2629433528117062
2009-Jan-10 04:30:00,0.26293610406073004
2009-Jan-10 04:40:00,0.262913363229645
2009-Jan-10 04:50:00,0.2628980835680875
2009-Jan-10 05:00:00,0.2628900255569255
2009-Jan-10 05:10:00,0.26305548653634325
2009-Jan-10 05:20:00,0.26333602370178233
2009-Jan-10 05:30:00,0.26356170068130924
2009-Jan-10 05:40:00,0.2636877169218938
2009-Jan-10 05:50:00,0.2637694216133717
2009-Jan-10 06:00:00,0.26385461586980574
2009-Jan-10 06:10:00,0.2643287361326613
2009-Jan-10 06:20:00,0.2667942089452096
2009-Jan-10 06:30:00,0.26778609475019244
2009-Jan-10 06:40:00,0.26840303842462904
2009-Jan-10 06:50:00,0.268209372179029
2009-Jan-10 07:00:00,0.26793304131285867
2009-Jan-10 07:10:00,0.27012674696092115
2009-Jan-10 07:20:00,0.2730436523328807
2009-Jan-10 07:30:00,0.27569014610665776
2009-Jan-10 07:40:00,0.2777548247382227
2009-Jan-10 07:50:00,0.2795262611973101
2009-Jan-10 08:00:00,0.28130132445051714
2009-Jan-10 08:10:00,0.28233428999106125
2009-Jan-10 08:20:00,0.287733076148949
2009-Jan-10 08:30:00,0.28966502920340026
2009-Jan-10 08:40:00,0.29050182553632536
2009-Jan-10 08:50:00,0.29020483138784015
2009-Jan-10 09:00:00,0.2898129637670976
2009-Jan-10 09:10:00,0.2860335007125723
2009-Jan-10 09:20:00,0.2826742062412834
2009-Jan-10 09:30:00,0.27948789650058553
2009-Jan-10 09:40:00,0.2762904997270894
2009-Jan-10 09:50:00,0.2730485963524025
2009-Jan-10 10:00:00,0.26979541106149507
2009-Jan-10 10:10:00,0.2707380676718025
2009-Jan-10 10:20:00,0.2714345209760332
2009-Jan-10 10:30:00,0.2717438612258249
2009-Jan-10 10:40:00,0.27186378579497894
2009-Jan-10 10:50:00,0.2719725183134335
2009-Jan-10 11:00:00,0.2721162487779802
2009-Jan-10 11:10:00,0.27445265306285443
2009-Jan-10 11:20:00,0.2767660461092331
2009-Jan-10 11:30:00,0.27905151726091443
2009-Jan-10 11:40:00,0.28131971919119664
2009-Jan-10 11:50:00,0.2835707501901703
2009-Jan-10 12:00:00,0.2858174899347993
2009-Jan-10 12:10:00,0.2847106395458668
2009-Jan-10 12:20:00,0.2826834628051477
2009-Jan-10 12:30:00,0.28062581642650863
2009-Jan-10 12:40:00,0.2790923626429727
2009-Jan-10 12:50:00,0.2779013517947665
2009-Jan-10 13:00:00,0.27672997739757016
2009-Jan-10 13:10:00,0.2783853538588922
2009-Jan-10 13:20:00,0.28079887410404364
2009-Jan-10 13:30:00,0.2831233745069284
2009-Jan-10 13:40:00,0.2849580022532959
2009-Jan-10 13:50:00,0.2864980114754187
2009-Jan-10 14:00:00,0.28803226807011073
2009-Jan-10 14:10:00,0.28600009152930744
2009-Jan-10 14:20:00,0.2841848958444556
2009-Jan-10 14:30:00,0.28234633445503793
2009-Jan-10 14:40:00,0.280536797573951
2009-Jan-10 14:50:00,0.27865752535424754
2009-Jan-10 15:00:00,0.27682375402891124
2009-Jan-10 15:10:00,0.2765120390083025
2009-Jan-10 15:20:00,0.27605824144889307
2009-Jan-10 15:30:00,0.27544327354339787
2009-Jan-10 15:40:00,0.27477236914117986
2009-Jan-10 15:50:00,0.2741278906935973
2009-Jan-10 16:00:00,0.27351540062699486
2009-Jan-10 16:10:00,0.2720545544811937
2009-Jan-10 16:20:00,0.2707945031872597
2009-Jan-10 16:30:00,0.26971778466692087
2009-Jan-10 16:40:00,0.2687055529877919
2009-Jan-10 16:50:00,0.26769786046243094
2009-Jan-10 17:00:00,0.2666823816548035
2009-Jan-10 17:10:00,0.26769032183032165
2009-Jan-10 17:20:00,0.26717962478979523
2009-Jan-10 17:30:00,0.2664531042693216
2009-Jan-10 17:40:00,0.26639925290597966
2009-Jan-10 17:50:00,0.26683825273744843
2009-Jan-10 18:00:00,0.26733336751219233
2009-Jan-10 18:10:00,0.2674312034065219
2009-Jan-10 18:20:00,0.2658746161991469
2009-Jan-10 18:30:00,0.26459428033902455
2009-Jan-10 18:40:00,0.2643446753803449
2009-Jan-10 18:50:00,0.2646412764836905
2009-Jan-10 19:00:00,0.2649301145419623
2009-Jan-10 19:10:00,0.2663742005487668
2009-Jan-10 19:20:00,0.2676224400036108
2009-Jan-10 19:30:00,0.2687815036152942
2009-Jan-10 19:40:00,0.2699449892710985
2009-Jan-10 19:50:00,0.27113389955842454
2009-Jan-10 20:00:00,0.2723322252508268
2009-Jan-10 20:10:00,0.27023564534275085
2009-Jan-10 20:20:00,0.26702556046304193
2009-Jan-10 20:30:00,0.26421112363122895
2009-Jan-10 20:40:00,0.2622615885454764
2009-Jan-10 20:50:00,0.2607284912975563
2009-Jan-10 21:00:00,0.2591802325895546
2009-Jan-10 21:10:00,0.26022623904798503
2009-Jan-10 21:20:00,0.2611275550120572
2009-Jan-10 21:30:00,0.26196254339958885
2009-Jan-10 21:40:00,0.2628030632272081
2009-Jan-10 21:50:00,0.2636668140661488
2009-Jan-10 22:00:00,0.2645419486611238
2009-Jan-10 22:10:00,0.2633476651021814
2009-Jan-10 22:20:00,0.25861566146701875
2009-Jan-10 22:30:00,0.2573753869695694
2009-Jan-10 22:40:00,0.2569609846054109
2009-Jan-10 22:50:00,0.25742226693031345
2009-Jan-10 23:00:00,0.2577384487219334
2009-Jan-10 23:10:00,0.2590952074955405
2009-Jan-10 23:20:00,0.26004192413705873
2009-Jan-10 23:30:00,0.2609695136375643
2009-Jan-10 23:40:00,0.26203271780757087
2009-Jan-10 23:50:00,0.2631726498523756
2009-Jan-11 00:00:00,0.2643121116744126
2009-Jan-11 00:10:00,0.2636880248466237
2009-Jan-11 00:20:00,0.2632080138406742
2009-Jan-11 00:30:00,0.2629339197161531
2009-Jan-11 00:40:00,0.26276394106835776
2009-Jan-11 00:50:00,0.26260755937606084
2009-Jan-11 01:00:00,0.2624425663161868
2009-Jan-11 01:10:00,0.26321086924412124
2009-Jan-11 01:20:00,0.26395925542940907
2009-Jan-11 01:30:00,0.26469223528860025
2009-Jan-11 01:40:00,0.2654256528253366
2009-Jan-11 01:50:00,0.2661669536541087
2009-Jan-11 02:00:00,0.2669149650580421
2009-Jan-11 02:10:00,0.266905212733332
2009-Jan-11 02:20:00,0.2670754200290528
2009-Jan-11 02:30:00,0.2673966407935197
2009-Jan-11 02:40:00,0.26776553203693537
2009-Jan-11 02:50:00,0.2681306895146348
2009-Jan-11 03:00:00,0.2684925615999676
2009-Jan-11 03:10:00,0.27018792026575067
2009-Jan-11 03:20:00,0.2717660298971288
2009-Jan-11 03:30:00,0.2732462656256591
2009-Jan-11 03:40:00,0.2747012227030381
2009-Jan-11 03:50:00,0.2761683273352993
2009-Jan-11 04:00:00,0.2776464478844767
2009-Jan-11 04:10:00,0.277358358360532
2009-Jan-11 04:20:00,0.27711054982826494
2009-Jan-11 04:30:00,0.2768967933036259
2009-Jan-11 04:40:00,0.27669422459391796
2009-Jan-11 04:50:00,0.27649061824692506
2009-Jan-11 05:00:00,0.2762856711949404
2009-Jan-11 05:10:00,0.27692365121603196
2009-Jan-11 05:20:00,0.27774656320067437
2009-Jan-11 05:30:00,0.2785741208222522
2009-Jan-11 05:40:00,0.2793229575147973
2009-Jan-11 05:50:00,0.28002670282461084
2009-Jan-11 06:00:00,0.28073201597594527
2009-Jan-11 06:10:00,0.2813950480003402
2009-Jan-11 06:20:00,0.2837867154756541
2009-Jan-11 06:30:00,0.28465521093529755
2009-Jan-11 06:40:00,0.2852353498487522
2009-Jan-11 06:50:00,0.2850364264862829
2009-Jan-11 07:00:00,0.28474621722507176
2009-Jan-11 07:10:00,0.28509504173686173
2009-Jan-11 07:20:00,0.2863922228584562
2009-Jan-11 07:30:00,0.28763715957938
2009-Jan-11 07:40:00,0.2883893454242714
2009-Jan-11 07:50:00,0.28884683701288594
2009-Jan-11 08:00:00,0.2892845898871026
2009-Jan-11 08:10:00,0.29119511414861887
2009-Jan-11 08:20:00,0.29437443544225783
2009-Jan-11 08:30:00,0.2953164874001912
2009-Jan-11 08:40:00,0.2952350060673712
2009-Jan-11 08:50:00,0.2960494342524135
2009-Jan-11 09:00:00,0.2962869078042962
2009-Jan-11 09:10:00,0.2976233986966041
2009-Jan-11 09:20:00,0.2986911197435233
2009-Jan-11 09:30:00,0.29962300392641644
2009-Jan-11 09:40:00,0.3004768997465306
2009-Jan-11 09:50:00,0.30153691547966144
2009-Jan-11 10:00:00,0.30262680691651633
2009-Jan-11 10:10:00,0.30172800196575694
2009-Jan-11 10:20:00,0.30103110446662623
2009-Jan-11 10:30:00,0.30056133461383594
2009-Jan-11 10:40:00,0.3001796841660764
2009-Jan-11 10:50:00,0.29978286607624044
2009-Jan-11 11:00:00,0.29935309247998476
2009-Jan-11 11:10:00,0.30092318352034103
2009-Jan-11 11:20:00,0.3023669140288028
2009-Jan-11 11:30:00,0.3037019864128569
2009-Jan-11 11:40:00,0.30482229990397947
2009-Jan-11 11:50:00,0.3059472441534619
2009-Jan-11 12:00:00,0.3071839677123054
2009-Jan-11 12:10:00,0.3072112247505564
2009-Jan-11 12:20:00,0.30639002319719316
2009-Jan-11 12:30:00,0.3055829567277732
2009-Jan-11 12:40:00,0.30521944964862274
2009-Jan-11 12:50:00,0.3051393446729788
2009-Jan-11 13:00:00,0.30508988420140526
2009-Jan-11 13:10:00,0.30347390010906794
2009-Jan-11 13:20:00,0.3027899012990692
2009-Jan-11 13:30:00,0.30217338232262864
2009-Jan-11 13:40:00,0.3011964316321289
2009-Jan-11 13:50:00,0.30011126848658676
2009-Jan-11 14:00:00,0.29895532664220703
2009-Jan-11 14:10:00,0.2998491898230352
2009-Jan-11 14:20:00,0.30059824388508277
2009-Jan-11 14:30:00,0.3012335896452626
2009-Jan-11 14:40:00,0.30183119842167794
2009-Jan-11 14:50:00,0.30243011099520345
2009-Jan-11 15:00:00,0.3030334743322491
2009-Jan-11 15:10:00,0.30185725416535264
2009-Jan-11 15:20:00,0.30072316209792316
2009-Jan-11 15:30:00,0.29962591600344823
2009-Jan-11 15:40:00,0.29853982992311545
2009-Jan-11 15:50:00,0.2974522487506165
2009-Jan-11 16:00:00,0.29636263886709613
2009-Jan-11 16:10:00,0.2944090025527695
2009-Jan-11 16:20:00,0.2924760217774346
2009-Jan-11 16:30:00,0.29056495872711124
2009-Jan-11 16:40:00,0.28849674103033807
2009-Jan-11 16:50:00,0.2864389281676523
2009-Jan-11 17:00:00,0.2844739043229497
2009-Jan-11 17:10:00,0.28558382855005404
2009-Jan-11 17:20:00,0.2852815647344546
2009-Jan-11 17:30:00,0.2847948014694914
2009-Jan-11 17:40:00,0.28481902773847406
2009-Jan-11 17:50:00,0.28521613228603127
2009-Jan-11 18:00:00,0.285671986383331
2009-Jan-11 18:10:00,0.28772635136889463
2009-Jan-11 18:20:00,0.2882619994734493
2009-Jan-11 18:30:00,0.28895372443728773
2009-Jan-11 18:40:00,0.29063809548570735
2009-Jan-11 18:50:00,0.2929611114378341
2009-Jan-11 19:00:00,0.2953836251761448
2009-Jan-11 19:10:00,0.2931768566523685
2009-Jan-11 19:20:00,0.2910591725790049
2009-Jan-11 19:30:00,0.2890938761425705
2009-Jan-11 19:40:00,0.28721229188871195
2009-Jan-11 19:50:00,0.2853432845601542
2009-Jan-11 20:00:00,0.2834642452821949
2009-Jan-11 20:10:00,0.2862968114497982
2009-Jan-11 20:20:00,0.28737311330375626
2009-Jan-11 20:30:00,0.2882307598027338
2009-Jan-11 20:40:00,0.28973804902615125
2009-Jan-11 20:50:00,0.2917624355616685
2009-Jan-11 21:00:00,0.29390790967990443
2009-Jan-11 21:10:00,0.29252493763325377
2009-Jan-11 21:20:00,0.29132160268719337
2009-Jan-11 21:30:00,0.29034324092371255
2009-Jan-11 21:40:00,0.28948320320487786
2009-Jan-11 21:50:00,0.28864175628469896
2009-Jan-11 22:00:00,0.2877796040967616
2009-Jan-11 22:10:00,0.2872895531379927
2009-Jan-11 22:20:00,0.2835213677583933
2009-Jan-11 22:30:00,0.28263809295188086
2009-Jan-11 22:40:00,0.28249267990435517
2009-Jan-11 22:50:00,0.283097267887119
2009-Jan-11 23:00:00,0.28361064415945003
2009-Jan-11 23:10:00,0.28229208755439644
2009-Jan-11 23:20:00,0.28088109400753886
2009-Jan-11 23:30:00,0.2796947338511564
2009-Jan-11 23:40:00,0.27870699467812926
2009-Jan-11 23:50:00,0.2779054689251734
2009-Jan-12 00:00:00,0.2770829452577221
2009-Jan-12 00:10:00,0.27499957027400773
2009-Jan-12 00:20:00,0.27288603380462917
2009-Jan-12 00:30:00,0.2708628266720622
2009-Jan-12 00:40:00,0.26878652270683273
2009-Jan-12 00:50:00,0.26674048617222573
2009-Jan-12 01:00:00,0.26476511532864494
2009-Jan-12 01:10:00,0.2670641922613447
2009-Jan-12 01:20:00,0.2691210860066563
2009-Jan-12 01:30:00,0.2709597999373578
2009-Jan-12 01:40:00,0.2727357083016207
2009-Jan-12 01:50:00,0.27453556303986565
2009-Jan-12 02:00:00,0.27636058119944845
2009-Jan-12 02:10:00,0.2779627168142611
2009-Jan-12 02:20:00,0.2796173523800966
2009-Jan-12 02:30:00,0.28131763499764023
2009-Jan-12 02:40:00,0.2830316903964484
2009-Jan-12 02:50:00,0.2847420792421075
2009-Jan-12 03:00:00,0.28644843859361035
2009-Jan-12 03:10:00,0.28455793195755663
2009-Jan-12 03:20:00,0.2827554518232252
2009-Jan-12 03:30:00,0.2810266880787739
2009-Jan-12 03:40:00,0.27931998670297054
2009-Jan-12 03:50:00,0.2776090502740908
2009-Jan-12 04:00:00,0.27589432188646207
2009-Jan-12 04:10:00,0.27674213467225056
2009-Jan-12 04:20:00,0.2775524296054149
2009-Jan-12 04:30:00,0.2783305965157543
2009-Jan-12 04:40:00,0.27910030224895377
2009-Jan-12 04:50:00,0.2798742115167963
2009-Jan-12 05:00:00,0.28065219272254244
2009-Jan-12 05:10:00,0.2788832028348814
2009-Jan-12 05:20:00,0.2773049251526123
2009-Jan-12 05:30:00,0.27573691694547653
2009-Jan-12 05:40:00,0.2740893276984475
2009-Jan-12 05:50:00,0.27239244150405967
2009-Jan-12 06:00:00,0.27069391983301705
2009-Jan-12 06:10:00,0.2717409604849287
2009-Jan-12 06:20:00,0.27490935629436253
2009-Jan-12 06:30:00,0.27778974554653013
2009-Jan-12 06:40:00,0.2793564105618617
2009-Jan-12 06:50:00,0.28013263325453863
2009-Jan-12 07:00:00,0.28080133658435324
2009-Jan-12 07:10:00,0.2811118802283957
2009-Jan-12 07:20:00,0.2823211873403898
2009-Jan-12 07:30:00,0.283392107437471
2009-Jan-12 07:40:00,0.28392213177041015
2009-Jan-12 07:50:00,0.2842195634807889
2009-Jan-12 08:00:00,0.2844686493153163
2009-Jan-12 08:10:00,0.284803985957666
2009-Jan-12 08:20:00,0.2895650886821168
2009-Jan-12 08:30:00,0.29076283382954426
2009-Jan-12 08:40:00,0.2908712218148874
2009-Jan-12 08:50:00,0.2898434933524749
2009-Jan-12 09:00:00,0.2887227575682707
2009-Jan-12 09:10:00,0.2865019636670779
2009-Jan-12 09:20:00,0.284616681514636
2009-Jan-12 09:30:00,0.282845794329512
2009-Jan-12 09:40:00,0.2810550813870022
2009-Jan-12 09:50:00,0.2792258520394053
2009-Jan-12 10:00:00,0.2773839299084821
2009-Jan-12 10:10:00,0.27935014217057447
2009-Jan-12 10:20:00,0.28116831270494314
2009-Jan-12 10:30:00,0.2828476876970123
2009-Jan-12 10:40:00,0.2844739372908969
2009-Jan-12 10:50:00,0.2860974803028152
2009-Jan-12 11:00:00,0.28772739357517874
2009-Jan-12 11:10:00,0.289287220762737
2009-Jan-12 11:20:00,0.290820871670323
2009-Jan-12 11:30:00,0.2923269636297496
2009-Jan-12 11:40:00,0.29381552052128834
2009-Jan-12 11:50:00,0.2952698546255159
2009-Jan-12 12:00:00,0.2967470535882595
2009-Jan-12 12:10:00,0.29473656150520045
2009-Jan-12 12:20:00,0.29205644407619497
2009-Jan-12 12:30:00,0.2895665478809017
2009-Jan-12 12:40:00,0.28779132769756555
2009-Jan-12 12:50:00,0.2860827288461363
2009-Jan-12 13:00:00,0.28428232561849137
2009-Jan-12 13:10:00,0.2842542723032201
2009-Jan-12 13:20:00,0.28480808109333083
2009-Jan-12 13:30:00,0.2851112589163306
2009-Jan-12 13:40:00,0.28470553676873933
2009-Jan-12 13:50:00,0.2840051118342917
2009-Jan-12 14:00:00,0.2833426530888153
2009-Jan-12 14:10:00,0.2817016297120955
2009-Jan-12 14:20:00,0.2801700798991181
2009-Jan-12 14:30:00,0.27869342586751145
2009-Jan-12 14:40:00,0.27721779225779647
2009-Jan-12 14:50:00,0.27572720698702285
2009-Jan-12 15:00:00,0.27422891629057045
2009-Jan-12 15:10:00,0.2722823636337617
2009-Jan-12 15:20:00,0.27066101385764185
2009-Jan-12 15:30:00,0.2693292846167323
2009-Jan-12 15:40:00,0.2680892478328824
2009-Jan-12 15:50:00,0.267039171135317
2009-Jan-12 16:00:00,0.2659698301535324
2009-Jan-12 16:10:00,0.26520395268776087
2009-Jan-12 16:20:00,0.2642741251420487
2009-Jan-12 16:30:00,0.2632532040426283
2009-Jan-12 16:40:00,0.2622218985874345
2009-Jan-12 16:50:00,0.2612085388486577
2009-Jan-12 17:00:00,0.2602061843732452
2009-Jan-12 17:10:00,0.26234057882002787
2009-Jan-12 17:20:00,0.26312499227277153
2009-Jan-12 17:30:00,0.2638051466776964
2009-Jan-12 17:40:00,0.2650438771533843
2009-Jan-12 17:50:00,0.26667911357518653
2009-Jan-12 18:00:00,0.26838812442837606
2009-Jan-12 18:10:00,0.26710166363474397
2009-Jan-12 18:20:00,0.26431506107836217
2009-Jan-12 18:30:00,0.2617458591870276
2009-Jan-12 18:40:00,0.26020083896552143
2009-Jan-12 18:50:00,0.25930964488810426
2009-Jan-12 19:00:00,0.2585164757935073
2009-Jan-12 19:10:00,0.2606675839118506
