Zone Timestep,ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate[W]
2009-Jan-05 05:20:00,894.8278964807878
2009-Jan-05 05:30:00,897.1585548762922
2009-Jan-05 05:40:00,904.3994033133102
2009-Jan-05 05:50:00,904.4066726802289
2009-Jan-05 06:00:00,911.4914596975693
2009-Jan-05 06:10:00,2706.0481081209045
2009-Jan-05 06:20:00,2602.384457504318
2009-Jan-05 06:30:00,2481.149026579087
2009-Jan-05 06:40:00,2477.074327397344
2009-Jan-05 06:50:00,2033.7190666644929
2009-Jan-05 07:00:00,1720.2449390792997
2009-Jan-05 07:10:00,1766.4116054531032
2009-Jan-05 07:20:00,1616.4062054800077
2009-Jan-05 07:30:00,1547.536115391231
2009-Jan-05 07:40:00,1496.1522418154518
2009-Jan-05 07:50:00,1455.7345017025405
2009-Jan-05 08:00:00,1425.066248689165
2009-Jan-05 08:10:00,525.6567405350527
2009-Jan-05 08:20:00,555.4843809021388
2009-Jan-05 08:30:00,524.927150108027
2009-Jan-05 08:40:00,519.8293504236492
2009-Jan-05 08:50:00,506.2596100095141
2009-Jan-05 09:00:00,495.08345598009976
2009-Jan-05 09:10:00,486.4752371309317
2009-Jan-05 09:20:00,478.9695322347703
2009-Jan-05 09:30:00,470.1815479204756
2009-Jan-05 09:40:00,464.4854195426335
2009-Jan-05 09:50:00,458.9094759005779
2009-Jan-05 10:00:00,382.67956899673754
2009-Jan-05 10:10:00,351.50593344705237
2009-Jan-05 10:20:00,340.69469611934704
2009-Jan-05 10:30:00,330.2729891688161
2009-Jan-05 10:40:00,319.81198744512596
2009-Jan-05 10:50:00,311.9650978654474
2009-Jan-05 11:00:00,304.10721884950067
2009-Jan-05 11:10:00,296.7622644061664
2009-Jan-05 11:20:00,291.524019724642
2009-Jan-05 11:30:00,284.6424512750992
2009-Jan-05 11:40:00,280.49304373678103
2009-Jan-05 11:50:00,275.8640495120908
2009-Jan-05 12:00:00,272.5965561680049
2009-Jan-05 12:10:00,439.67160118329554
2009-Jan-05 12:20:00,430.6653930786989
2009-Jan-05 12:30:00,432.0587260375963
2009-Jan-05 12:40:00,428.2972471103381
2009-Jan-05 12:50:00,428.29619044925676
2009-Jan-05 13:00:00,427.08798453245834
2009-Jan-05 13:10:00,255.57830686173432
2009-Jan-05 13:20:00,260.5105097717276
2009-Jan-05 13:30:00,289.58821377805344
2009-Jan-05 13:40:00,297.50117823169904
2009-Jan-05 13:50:00,298.83861799685724
2009-Jan-05 14:00:00,302.10944728034997
2009-Jan-05 14:10:00,359.8002001447919
2009-Jan-05 14:20:00,410.9313283571449
2009-Jan-05 14:30:00,417.95713015532505
2009-Jan-05 14:40:00,360.7314637523194
2009-Jan-05 14:50:00,357.8026906936818
2009-Jan-05 15:00:00,358.54039711917966
2009-Jan-05 15:10:00,359.90535642034894
2009-Jan-05 15:20:00,363.1650092112773
2009-Jan-05 15:30:00,367.63387379509913
2009-Jan-05 15:40:00,370.7666461826333
2009-Jan-05 15:50:00,374.69759399603674
2009-Jan-05 16:00:00,383.62774223572376
2009-Jan-05 16:10:00,391.4801871960821
2009-Jan-05 16:20:00,397.1810305712287
2009-Jan-05 16:30:00,402.95651193469143
2009-Jan-05 16:40:00,408.68897662248423
2009-Jan-05 16:50:00,413.79142568855605
2009-Jan-05 17:00:00,418.2512495539755
2009-Jan-05 17:10:00,658.6976834060251
2009-Jan-05 17:20:00,646.645874753176
2009-Jan-05 17:30:00,654.9063202051609
2009-Jan-05 17:40:00,653.6703321038271
2009-Jan-05 17:50:00,656.5168739909965
2009-Jan-05 18:00:00,656.4800800752148
2009-Jan-05 18:10:00,994.4713904245065
2009-Jan-05 18:20:00,976.575921057998
2009-Jan-05 18:30:00,980.3396081310058
2009-Jan-05 18:40:00,976.4692530583727
2009-Jan-05 18:50:00,974.5215521937621
2009-Jan-05 19:00:00,972.5661946447576
2009-Jan-05 19:10:00,974.5704764336376
2009-Jan-05 19:20:00,976.467597860772
2009-Jan-05 19:30:00,974.5091657976003
2009-Jan-05 19:40:00,978.3942992512071
2009-Jan-05 19:50:00,980.2351354621284
2009-Jan-05 20:00:00,980.2149966979712
2009-Jan-05 20:10:00,1272.0168077577669
2009-Jan-05 20:20:00,1252.5835939815515
2009-Jan-05 20:30:00,1262.0100137784073
2009-Jan-05 20:40:00,1255.714126924034
2009-Jan-05 20:50:00,1257.2966966789506
2009-Jan-05 21:00:00,1255.6812711646946
2009-Jan-05 21:10:00,1258.8681520462237
2009-Jan-05 21:20:00,1255.677576806793
2009-Jan-05 21:30:00,1261.9198391014409
2009-Jan-05 21:40:00,1258.8032868791522
2009-Jan-05 21:50:00,1261.8784570858927
2009-Jan-05 22:00:00,1263.6321734224202
2009-Jan-05 22:10:00,0.0
2009-Jan-05 22:20:00,0.0
2009-Jan-05 22:30:00,0.0
2009-Jan-05 22:40:00,0.0
2009-Jan-05 22:50:00,0.0
2009-Jan-05 23:00:00,508.311334159716
2009-Jan-05 23:10:00,696.7538498193542
2009-Jan-05 23:20:00,502.55352290440277
2009-Jan-05 23:30:00,609.3868604364609
2009-Jan-05 23:40:00,639.5192471059984
2009-Jan-05 23:50:00,673.583600578624
2009-Jan-06 00:00:00,698.7426929901545
2009-Jan-06 00:10:00,797.0062896367473
2009-Jan-06 00:20:00,812.2280103441325
2009-Jan-06 00:30:00,836.3892045164475
2009-Jan-06 00:40:00,850.5812149507409
2009-Jan-06 00:50:00,865.6757418127393
2009-Jan-06 01:00:00,876.9755060212589
2009-Jan-06 01:10:00,893.014088757906
2009-Jan-06 01:20:00,907.3813556317847
2009-Jan-06 01:30:00,920.5707869236472
2009-Jan-06 01:40:00,931.4818241342603
2009-Jan-06 01:50:00,943.2965153380555
2009-Jan-06 02:00:00,950.3066333555533
2009-Jan-06 02:10:00,966.8186805237228
2009-Jan-06 02:20:00,976.1167711301727
2009-Jan-06 02:30:00,992.195387333707
2009-Jan-06 02:40:00,999.2086296084136
2009-Jan-06 02:50:00,1015.0322333139801
2009-Jan-06 03:00:00,1021.9077420394707
2009-Jan-06 03:10:00,1030.929880051847
2009-Jan-06 03:20:00,1037.8301474501354
2009-Jan-06 03:30:00,1042.3841427639375
2009-Jan-06 03:40:00,1051.2926833441156
2009-Jan-06 03:50:00,1055.73065566024
2009-Jan-06 04:00:00,1062.3762397320352
2009-Jan-06 04:10:00,1060.1422073441277
2009-Jan-06 04:20:00,1060.2323452606022
2009-Jan-06 04:30:00,1055.994064430927
2009-Jan-06 04:40:00,1056.0829825742796
2009-Jan-06 04:50:00,1053.953460838492
2009-Jan-06 05:00:00,1051.8483997302092
2009-Jan-06 05:10:00,1049.5407423106997
2009-Jan-06 05:20:00,1051.9046273680924
2009-Jan-06 05:30:00,1047.4561433310414
2009-Jan-06 05:40:00,1049.7474810169492
2009-Jan-06 05:50:00,1047.5914075948092
2009-Jan-06 06:00:00,1045.457185416455
2009-Jan-06 06:10:00,2713.5261312697894
2009-Jan-06 06:20:00,2606.4912112232305
2009-Jan-06 06:30:00,2488.082665435917
2009-Jan-06 06:40:00,2484.0588045047402
2009-Jan-06 06:50:00,2197.4589095903157
2009-Jan-06 07:00:00,1814.3039627803973
2009-Jan-06 07:10:00,1984.8778094605682
2009-Jan-06 07:20:00,1849.9163706751012
2009-Jan-06 07:30:00,1764.2818731790207
2009-Jan-06 07:40:00,1705.617420671228
2009-Jan-06 07:50:00,1658.9084100876523
2009-Jan-06 08:00:00,1624.4903005709552
2009-Jan-06 08:10:00,1168.3011406091669
2009-Jan-06 08:20:00,1172.747562936838
2009-Jan-06 08:30:00,1144.1958610949312
2009-Jan-06 08:40:00,1133.7552011987361
2009-Jan-06 08:50:00,1117.7690522673477
2009-Jan-06 09:00:00,1106.93873857939
2009-Jan-06 09:10:00,1092.4491698528946
2009-Jan-06 09:20:00,1083.2861082199938
2009-Jan-06 09:30:00,1068.6296345709923
2009-Jan-06 09:40:00,1061.3190724833032
2009-Jan-06 09:50:00,1049.9342835624539
2009-Jan-06 10:00:00,1038.7738424482945
2009-Jan-06 10:10:00,1031.349607042226
2009-Jan-06 10:20:00,1021.8139172745682
2009-Jan-06 10:30:00,1014.2101978082142
2009-Jan-06 10:40:00,1002.7491985590877
2009-Jan-06 10:50:00,918.8558527034245
2009-Jan-06 11:00:00,899.4782639116568
2009-Jan-06 11:10:00,885.109440907121
2009-Jan-06 11:20:00,870.4049071532717
2009-Jan-06 11:30:00,857.7532454007576
2009-Jan-06 11:40:00,849.3171776983611
2009-Jan-06 11:50:00,841.9133647420246
2009-Jan-06 12:00:00,836.6317258825113
2009-Jan-06 12:10:00,832.0897962483352
2009-Jan-06 12:20:00,825.6294779979269
2009-Jan-06 12:30:00,822.4990741529185
2009-Jan-06 12:40:00,817.1609900835613
2009-Jan-06 12:50:00,812.7974088590718
2009-Jan-06 13:00:00,808.5972590488043
2009-Jan-06 13:10:00,804.4847885677002
2009-Jan-06 13:20:00,801.1964784748336
2009-Jan-06 13:30:00,797.8854911363604
2009-Jan-06 13:40:00,794.8040010969779
2009-Jan-06 13:50:00,792.6620421917403
2009-Jan-06 14:00:00,791.4768881641625
2009-Jan-06 14:10:00,1238.8238193761435
2009-Jan-06 14:20:00,1246.381167332549
2009-Jan-06 14:30:00,1256.2796662707717
2009-Jan-06 14:40:00,1253.0421425380662
2009-Jan-06 14:50:00,1254.6118139370722
2009-Jan-06 15:00:00,1256.2402692303835
2009-Jan-06 15:10:00,1257.8672953749615
2009-Jan-06 15:20:00,1259.4407403938399
2009-Jan-06 15:30:00,1259.447339437034
2009-Jan-06 15:40:00,1259.518921163269
2009-Jan-06 15:50:00,1259.5465510749616
2009-Jan-06 16:00:00,1256.4068863471452
2009-Jan-06 16:10:00,1258.0052130576278
2009-Jan-06 16:20:00,1256.4495563040446
2009-Jan-06 16:30:00,1258.0545103723446
2009-Jan-06 16:40:00,1256.4568448526593
2009-Jan-06 16:50:00,1254.8146891781766
2009-Jan-06 17:00:00,1254.8249365312909
2009-Jan-06 17:10:00,1381.0996409355434
2009-Jan-06 17:20:00,1372.5807304092884
2009-Jan-06 17:30:00,1372.548542708285
2009-Jan-06 17:40:00,1369.1867430359423
2009-Jan-06 17:50:00,1372.5504070424636
2009-Jan-06 18:00:00,1366.3703084177916
2009-Jan-06 18:10:00,0.0
2009-Jan-06 18:20:00,0.0
2009-Jan-06 18:30:00,0.0
2009-Jan-06 18:40:00,0.0
2009-Jan-06 18:50:00,0.0
2009-Jan-06 19:00:00,0.0
2009-Jan-06 19:10:00,181.00270162747114
2009-Jan-06 19:20:00,560.9667133970561
2009-Jan-06 19:30:00,296.63819664814304
2009-Jan-06 19:40:00,393.4838258533804
2009-Jan-06 19:50:00,435.77844972952306
2009-Jan-06 20:00:00,469.5777376514982
2009-Jan-06 20:10:00,499.95751104022014
2009-Jan-06 20:20:00,523.7991605428795
2009-Jan-06 20:30:00,554.0699633882755
2009-Jan-06 20:40:00,575.3035075934819
2009-Jan-06 20:50:00,596.1005424213976
2009-Jan-06 21:00:00,615.4649612164216
2009-Jan-06 21:10:00,637.0888199538938
2009-Jan-06 21:20:00,657.3026352711125
2009-Jan-06 21:30:00,676.0054119455494
2009-Jan-06 21:40:00,693.2396417908394
2009-Jan-06 21:50:00,710.3427614439557
2009-Jan-06 22:00:00,723.3788623257784
2009-Jan-06 22:10:00,733.8857353757842
2009-Jan-06 22:20:00,740.4145651085031
2009-Jan-06 22:30:00,746.960586540802
2009-Jan-06 22:40:00,753.3914500865212
2009-Jan-06 22:50:00,759.8218628728256
2009-Jan-06 23:00:00,763.6907150697994
2009-Jan-06 23:10:00,762.38273800389
2009-Jan-06 23:20:00,761.2304073439255
2009-Jan-06 23:30:00,757.3910384876853
2009-Jan-06 23:40:00,756.2344936113163
2009-Jan-06 23:50:00,752.4878338733583
2009-Jan-07 00:00:00,749.9794599915488
2009-Jan-07 00:10:00,755.206445798617
2009-Jan-07 00:20:00,757.7112625209566
2009-Jan-07 00:30:00,761.5855181471659
2009-Jan-07 00:40:00,765.3921117596078
2009-Jan-07 00:50:00,769.2771123583989
2009-Jan-07 01:00:00,773.1319282524962
2009-Jan-07 01:10:00,776.8815318667755
2009-Jan-07 01:20:00,780.7087150447047
2009-Jan-07 01:30:00,785.7160047751862
2009-Jan-07 01:40:00,788.1787194147882
2009-Jan-07 01:50:00,794.5647114611376
2009-Jan-07 02:00:00,795.7841361539653
2009-Jan-07 02:10:00,803.1311689417771
2009-Jan-07 02:20:00,804.4374149713062
2009-Jan-07 02:30:00,810.7201754682724
2009-Jan-07 02:40:00,815.643020087863
2009-Jan-07 02:50:00,818.2092164693997
2009-Jan-07 03:00:00,824.3065377593443
2009-Jan-07 03:10:00,823.2054382569746
2009-Jan-07 03:20:00,823.1995430739926
2009-Jan-07 03:30:00,824.4207373229743
2009-Jan-07 03:40:00,823.1864826621921
2009-Jan-07 03:50:00,824.4418343860569
2009-Jan-07 04:00:00,823.1761357772878
2009-Jan-07 04:10:00,823.0064009394046
2009-Jan-07 04:20:00,823.0130476720591
2009-Jan-07 04:30:00,819.3224613757775
2009-Jan-07 04:40:00,820.5816753599881
2009-Jan-07 04:50:00,818.1800969046625
2009-Jan-07 05:00:00,815.6029154896715
2009-Jan-07 05:10:00,819.3913477475929
2009-Jan-07 05:20:00,818.2278968790812
2009-Jan-07 05:30:00,820.6367479170128
2009-Jan-07 05:40:00,820.6397895004701
2009-Jan-07 05:50:00,823.0963502524143
2009-Jan-07 06:00:00,823.0999317999018
2009-Jan-07 06:10:00,824.2844637984286
2009-Jan-07 06:20:00,823.0246398237231
2009-Jan-07 06:30:00,821.7961737864466
2009-Jan-07 06:40:00,821.8041273998998
2009-Jan-07 06:50:00,820.5910078707724
2009-Jan-07 07:00:00,820.5944958286374
2009-Jan-07 07:10:00,822.045022593373
2009-Jan-07 07:20:00,824.5213753840654
2009-Jan-07 07:30:00,825.7126974411332
2009-Jan-07 07:40:00,828.2574303931237
2009-Jan-07 07:50:00,830.6811609260717
2009-Jan-07 08:00:00,830.6568857953152
2009-Jan-07 08:10:00,832.7783427052041
2009-Jan-07 08:20:00,831.4961019820744
2009-Jan-07 08:30:00,830.4660400259861
2009-Jan-07 08:40:00,830.4617715852249
2009-Jan-07 08:50:00,828.0002821462241
2009-Jan-07 09:00:00,825.4338545886378
2009-Jan-07 09:10:00,824.2861720771645
2009-Jan-07 09:20:00,819.3140537442943
2009-Jan-07 09:30:00,818.1336305108721
2009-Jan-07 09:40:00,813.0825517958032
2009-Jan-07 09:50:00,810.5299453361902
2009-Jan-07 10:00:00,805.4168534202539
2009-Jan-07 10:10:00,802.7378010256475
2009-Jan-07 10:20:00,795.2375246863664
2009-Jan-07 10:30:00,791.4591780811069
2009-Jan-07 10:40:00,785.1368920438687
2009-Jan-07 10:50:00,782.6011282581554
2009-Jan-07 11:00:00,775.0101868958392
2009-Jan-07 11:10:00,770.0330706704167
2009-Jan-07 11:20:00,762.2919650259057
2009-Jan-07 11:30:00,754.6810739530736
2009-Jan-07 11:40:00,701.0049411265134
2009-Jan-07 11:50:00,686.0780227753886
2009-Jan-07 12:00:00,676.8539589172183
2009-Jan-07 12:10:00,665.9861751711161
2009-Jan-07 12:20:00,655.3038132126709
2009-Jan-07 12:30:00,646.044378606239
2009-Jan-07 12:40:00,639.8586349217189
2009-Jan-07 12:50:00,635.7191786370715
2009-Jan-07 13:00:00,632.9236561733798
2009-Jan-07 13:10:00,651.4702445184256
2009-Jan-07 13:20:00,720.1499855770135
2009-Jan-07 13:30:00,785.1948395563184
2009-Jan-07 13:40:00,810.7696959291627
2009-Jan-07 13:50:00,834.3330101978087
2009-Jan-07 14:00:00,856.5530094186611
2009-Jan-07 14:10:00,877.1528292350072
2009-Jan-07 14:20:00,895.316670553402
2009-Jan-07 14:30:00,913.0845809273162
2009-Jan-07 14:40:00,900.5721207944938
2009-Jan-07 14:50:00,913.224145776361
2009-Jan-07 15:00:00,930.9673087199299
2009-Jan-07 15:10:00,935.6648748985091
2009-Jan-07 15:20:00,942.5283525573986
2009-Jan-07 15:30:00,947.3640116204534
2009-Jan-07 15:40:00,955.5180621537709
2009-Jan-07 15:50:00,960.1543193149661
2009-Jan-07 16:00:00,966.0528714431123
2009-Jan-07 16:10:00,970.8166191288885
2009-Jan-07 16:20:00,973.0109491685549
2009-Jan-07 16:30:00,977.5931757889527
2009-Jan-07 16:40:00,980.0579806836578
2009-Jan-07 16:50:00,982.2548390764908
2009-Jan-07 17:00:00,986.8069717359344
2009-Jan-07 17:10:00,984.3372688539735
2009-Jan-07 17:20:00,984.3634084648606
2009-Jan-07 17:30:00,984.3845086840088
2009-Jan-07 17:40:00,982.1079023257291
2009-Jan-07 17:50:00,982.1326345230144
2009-Jan-07 18:00:00,982.1514516491013
2009-Jan-07 18:10:00,977.5812750892691
2009-Jan-07 18:20:00,975.3246281889138
2009-Jan-07 18:30:00,971.9222617238306
2009-Jan-07 18:40:00,968.4756306476434
2009-Jan-07 18:50:00,966.2737620623368
2009-Jan-07 19:00:00,962.7773979996522
2009-Jan-07 19:10:00,959.3291352055926
2009-Jan-07 19:20:00,955.9338616886353
2009-Jan-07 19:30:00,952.3553198321879
2009-Jan-07 19:40:00,947.8731500224782
2009-Jan-07 19:50:00,945.6058602854507
2009-Jan-07 20:00:00,939.7799740021526
2009-Jan-07 20:10:00,931.5921987886961
2009-Jan-07 20:20:00,922.1936215939794
2009-Jan-07 20:30:00,910.4718144622029
2009-Jan-07 20:40:00,903.3638842030294
2009-Jan-07 20:50:00,892.7062890001398
2009-Jan-07 21:00:00,884.314841287646
2009-Jan-07 21:10:00,882.0075025169249
2009-Jan-07 21:20:00,882.0725867364138
2009-Jan-07 21:30:00,882.1370246786265
2009-Jan-07 21:40:00,879.8549028860227
2009-Jan-07 21:50:00,881.1208148352018
2009-Jan-07 22:00:00,878.7868636555086
2009-Jan-07 22:10:00,881.357399044868
2009-Jan-07 22:20:00,882.5538142412988
2009-Jan-07 22:30:00,885.03920812552
2009-Jan-07 22:40:00,886.2869325192615
2009-Jan-07 22:50:00,887.7779445523522
2009-Jan-07 23:00:00,888.7443891176168
2009-Jan-07 23:10:00,892.3170827164379
2009-Jan-07 23:20:00,897.1377817599819
2009-Jan-07 23:30:00,898.2162123528781
2009-Jan-07 23:40:00,902.9703955368227
2009-Jan-07 23:50:00,906.5800191435426
2009-Jan-08 00:00:00,908.8887400009894
2009-Jan-08 00:10:00,869.2178505673614
2009-Jan-08 00:20:00,882.4602297116429
2009-Jan-08 00:30:00,887.5557305897335
2009-Jan-08 00:40:00,899.2920586887726
2009-Jan-08 00:50:00,908.7955034130555
2009-Jan-08 01:00:00,915.7597394194048
2009-Jan-08 01:10:00,920.4309474862293
2009-Jan-08 01:20:00,925.2855215708781
2009-Jan-08 01:30:00,927.5130888561231
2009-Jan-08 01:40:00,932.138702958448
2009-Jan-08 01:50:00,936.8109692579379
2009-Jan-08 02:00:00,939.0577663607222
2009-Jan-08 02:10:00,941.4088385262709
2009-Jan-08 02:20:00,943.5909685750922
2009-Jan-08 02:30:00,944.8642741077529
2009-Jan-08 02:40:00,946.016803849869
2009-Jan-08 02:50:00,948.2995655460296
2009-Jan-08 03:00:00,948.2635074004788
2009-Jan-08 03:10:00,945.8132608523408
2009-Jan-08 03:20:00,942.24768728005
2009-Jan-08 03:30:00,937.553812797448
2009-Jan-08 03:40:00,934.0879249804561
2009-Jan-08 03:50:00,930.5069182105077
2009-Jan-08 04:00:00,926.996807289977
2009-Jan-08 04:10:00,928.2104529986168
2009-Jan-08 04:20:00,931.7357499149497
2009-Jan-08 04:30:00,934.1352010273482
2009-Jan-08 04:40:00,936.4539128309007
2009-Jan-08 04:50:00,938.7681441171136
2009-Jan-08 05:00:00,941.1340312913517
2009-Jan-08 05:10:00,903.2134057927817
2009-Jan-08 05:20:00,903.310556897313
2009-Jan-08 05:30:00,898.6152928811696
2009-Jan-08 05:40:00,893.8556412332083
2009-Jan-08 05:50:00,893.9205284341708
2009-Jan-08 06:00:00,887.9768491481449
2009-Jan-08 06:10:00,2714.1617605236324
2009-Jan-08 06:20:00,2605.211220550302
2009-Jan-08 06:30:00,2486.163489206378
2009-Jan-08 06:40:00,2481.9705154883213
2009-Jan-08 06:50:00,2137.9258003070704
2009-Jan-08 07:00:00,1787.1325260628812
2009-Jan-08 07:10:00,1803.0132255277983
2009-Jan-08 07:20:00,1665.629870181632
2009-Jan-08 07:30:00,1583.507096247245
2009-Jan-08 07:40:00,1530.6889658679343
2009-Jan-08 07:50:00,1483.3925308757505
2009-Jan-08 08:00:00,1450.6363101537618
2009-Jan-08 08:10:00,548.2236920681343
2009-Jan-08 08:20:00,577.7999167736975
2009-Jan-08 08:30:00,547.4256163949553
2009-Jan-08 08:40:00,538.6967778166942
2009-Jan-08 08:50:00,528.2275068420006
2009-Jan-08 09:00:00,515.2767514183457
2009-Jan-08 09:10:00,505.52140525097866
2009-Jan-08 09:20:00,496.13277167577377
2009-Jan-08 09:30:00,486.8185086781291
2009-Jan-08 09:40:00,409.74674714335373
2009-Jan-08 09:50:00,379.6351632196805
2009-Jan-08 10:00:00,367.0454531539535
2009-Jan-08 10:10:00,350.1292092692476
2009-Jan-08 10:20:00,336.420043180078
2009-Jan-08 10:30:00,322.13714298176393
2009-Jan-08 10:40:00,311.99838807043426
2009-Jan-08 10:50:00,303.7557658567644
2009-Jan-08 11:00:00,294.478549854194
2009-Jan-08 11:10:00,288.44916337129456
2009-Jan-08 11:20:00,281.84832196233253
2009-Jan-08 11:30:00,276.58082509917455
2009-Jan-08 11:40:00,270.0088443005076
2009-Jan-08 11:50:00,264.7406084734667
2009-Jan-08 12:00:00,258.1463140302203
2009-Jan-08 12:10:00,422.33167478599125
2009-Jan-08 12:20:00,407.8096699561295
2009-Jan-08 12:30:00,405.24206840222024
2009-Jan-08 12:40:00,396.2519310786184
2009-Jan-08 12:50:00,391.8091747949966
2009-Jan-08 13:00:00,384.7240715314407
2009-Jan-08 13:10:00,212.69469956761935
2009-Jan-08 13:20:00,216.28390030786937
2009-Jan-08 13:30:00,211.25676005110702
2009-Jan-08 13:40:00,212.60064953825346
2009-Jan-08 13:50:00,214.08725837888153
2009-Jan-08 14:00:00,255.7232474715354
2009-Jan-08 14:10:00,300.8666595816362
2009-Jan-08 14:20:00,313.7535606526384
2009-Jan-08 14:30:00,382.7722581703549
2009-Jan-08 14:40:00,397.6342917352366
2009-Jan-08 14:50:00,409.13570852382304
2009-Jan-08 15:00:00,418.13148361386493
2009-Jan-08 15:10:00,422.25266593860795
2009-Jan-08 15:20:00,427.176395975658
2009-Jan-08 15:30:00,429.6377796360806
2009-Jan-08 15:40:00,378.9253426500677
2009-Jan-08 15:50:00,372.69416476189843
2009-Jan-08 16:00:00,370.72994006197234
2009-Jan-08 16:10:00,371.6704939354668
2009-Jan-08 16:20:00,372.3159349319142
2009-Jan-08 16:30:00,425.76369939505975
2009-Jan-08 16:40:00,433.4625751765267
2009-Jan-08 16:50:00,435.9784767328442
2009-Jan-08 17:00:00,440.44469753857834
2009-Jan-08 17:10:00,677.2501518313701
2009-Jan-08 17:20:00,665.57716277333
2009-Jan-08 17:30:00,670.0724478799126
2009-Jan-08 17:40:00,667.7528424723167
2009-Jan-08 17:50:00,668.8798059670551
2009-Jan-08 18:00:00,668.8623409604252
2009-Jan-08 18:10:00,1008.0953009798312
2009-Jan-08 18:20:00,990.4061911539864
2009-Jan-08 18:30:00,998.1585795586752
2009-Jan-08 18:40:00,947.9869056264552
2009-Jan-08 18:50:00,947.2422198858928
2009-Jan-08 19:00:00,947.2251807196628
2009-Jan-08 19:10:00,943.2750320308227
2009-Jan-08 19:20:00,943.2481082417614
2009-Jan-08 19:30:00,939.2146398979755
2009-Jan-08 19:40:00,941.3534917384296
2009-Jan-08 19:50:00,939.2023898141184
2009-Jan-08 20:00:00,939.2021688903999
2009-Jan-08 20:10:00,1228.835976231673
2009-Jan-08 20:20:00,1213.6164625403067
2009-Jan-08 20:30:00,1216.8557532493571
2009-Jan-08 20:40:00,1213.6026322100736
2009-Jan-08 20:50:00,1213.650065522385
2009-Jan-08 21:00:00,1211.978606402787
2009-Jan-08 21:10:00,1213.6777945373494
2009-Jan-08 21:20:00,1213.6597358635167
2009-Jan-08 21:30:00,1216.8760047695787
2009-Jan-08 21:40:00,1218.6135713826513
2009-Jan-08 21:50:00,1220.1909726553624
2009-Jan-08 22:00:00,1221.8624680554585
2009-Jan-08 22:10:00,0.0
2009-Jan-08 22:20:00,0.0
2009-Jan-08 22:30:00,0.0
2009-Jan-08 22:40:00,0.0
2009-Jan-08 22:50:00,0.0
2009-Jan-08 23:00:00,79.70240507551854
2009-Jan-08 23:10:00,475.4082165702259
2009-Jan-08 23:20:00,584.8938978388687
2009-Jan-08 23:30:00,557.3861262056769
2009-Jan-08 23:40:00,624.1115978014109
2009-Jan-08 23:50:00,654.7977305291463
2009-Jan-09 00:00:00,685.9103242418947
2009-Jan-09 00:10:00,727.1570829817327
2009-Jan-09 00:20:00,749.8018185550463
2009-Jan-09 00:30:00,769.8320612295732
2009-Jan-09 00:40:00,787.0189044131653
2009-Jan-09 00:50:00,799.9658734186769
2009-Jan-09 01:00:00,814.2425695209797
2009-Jan-09 01:10:00,828.0344368784878
2009-Jan-09 01:20:00,840.587213169536
2009-Jan-09 01:30:00,853.1229883805794
2009-Jan-09 01:40:00,860.6487218099725
2009-Jan-09 01:50:00,871.7760668502107
2009-Jan-09 02:00:00,877.9816907048449
2009-Jan-09 02:10:00,885.6498872587003
2009-Jan-09 02:20:00,892.7304754037839
2009-Jan-09 02:30:00,897.6265392074387
2009-Jan-09 02:40:00,904.9340285213069
2009-Jan-09 02:50:00,907.348687226802
2009-Jan-09 03:00:00,913.3363214029671
2009-Jan-09 03:10:00,919.2992762199015
2009-Jan-09 03:20:00,924.2561650164682
2009-Jan-09 03:30:00,928.96398668783
2009-Jan-09 03:40:00,936.0302784201865
2009-Jan-09 03:50:00,938.3630568011154
2009-Jan-09 04:00:00,945.4848758221261
2009-Jan-09 04:10:00,947.9261328565929
2009-Jan-09 04:20:00,954.9486413650895
2009-Jan-09 04:30:00,959.5685347573576
2009-Jan-09 04:40:00,963.1292655880527
2009-Jan-09 04:50:00,968.9026896020227
2009-Jan-09 05:00:00,971.3377769138268
2009-Jan-09 05:10:00,943.0994719024794
2009-Jan-09 05:20:00,945.661161704778
2009-Jan-09 05:30:00,947.9966516232003
2009-Jan-09 05:40:00,951.4976310675079
2009-Jan-09 05:50:00,952.5645637735508
2009-Jan-09 06:00:00,957.2874764533573
2009-Jan-09 06:10:00,2712.221390362189
2009-Jan-09 06:20:00,2605.435979357179
2009-Jan-09 06:30:00,2487.3734068543613
2009-Jan-09 06:40:00,2483.3740297671925
2009-Jan-09 06:50:00,2186.703473573036
2009-Jan-09 07:00:00,1817.9355104650506
2009-Jan-09 07:10:00,1818.5769423244135
2009-Jan-09 07:20:00,1698.5714295090695
2009-Jan-09 07:30:00,1616.9186002301294
2009-Jan-09 07:40:00,1560.8248195544868
2009-Jan-09 07:50:00,1522.6116638314013
2009-Jan-09 08:00:00,1488.366693263139
2009-Jan-09 08:10:00,589.3095498509692
2009-Jan-09 08:20:00,620.8396000512842
2009-Jan-09 08:30:00,592.1126971616804
2009-Jan-09 08:40:00,589.6791524752567
2009-Jan-09 08:50:00,580.926392981187
2009-Jan-09 09:00:00,573.9333314163783
2009-Jan-09 09:10:00,564.2381910323531
2009-Jan-09 09:20:00,559.3736303454838
2009-Jan-09 09:30:00,550.8454908938864
2009-Jan-09 09:40:00,545.3512435782501
2009-Jan-09 09:50:00,538.5933854561695
2009-Jan-09 10:00:00,532.4055570885163
2009-Jan-09 10:10:00,525.1026625032207
