Zone Timestep,SURFACE 101:Surface Inside Face Temperature[C]
2009-Jan-02 05:50:00,16.379063578947907
2009-Jan-02 06:00:00,16.376957296324022
2009-Jan-02 06:10:00,16.96673586925941
2009-Jan-02 06:20:00,17.28879068457574
2009-Jan-02 06:30:00,17.502424885923606
2009-Jan-02 06:40:00,17.65601900378906
2009-Jan-02 06:50:00,17.76891345376672
2009-Jan-02 07:00:00,17.850594912528003
2009-Jan-02 07:10:00,17.927943137476632
2009-Jan-02 07:20:00,17.984351591885762
2009-Jan-02 07:30:00,18.035726295069992
2009-Jan-02 07:40:00,18.077687576148644
2009-Jan-02 07:50:00,18.115064421124394
2009-Jan-02 08:00:00,18.146240758026288
2009-Jan-02 08:10:00,18.165528889688602
2009-Jan-02 08:20:00,18.18179347663359
2009-Jan-02 08:30:00,18.200506039346852
2009-Jan-02 08:40:00,18.218251541138173
2009-Jan-02 08:50:00,18.234807892279736
2009-Jan-02 09:00:00,18.250524127810426
2009-Jan-02 09:10:00,18.265737560247512
2009-Jan-02 09:20:00,18.279887539639045
2009-Jan-02 09:30:00,18.293358344197657
2009-Jan-02 09:40:00,18.31217211789046
2009-Jan-02 09:50:00,18.329696637061545
2009-Jan-02 10:00:00,18.36893978536768
2009-Jan-02 10:10:00,18.38590492975489
2009-Jan-02 10:20:00,18.40261661633006
2009-Jan-02 10:30:00,18.418475976059476
2009-Jan-02 10:40:00,18.430930815167226
2009-Jan-02 10:50:00,18.44472593211221
2009-Jan-02 11:00:00,18.455892952377702
2009-Jan-02 11:10:00,18.46612798699745
2009-Jan-02 11:20:00,18.475693040910095
2009-Jan-02 11:30:00,18.48486792184621
2009-Jan-02 11:40:00,18.491086526286036
2009-Jan-02 11:50:00,18.49723202337403
2009-Jan-02 12:00:00,18.50342735889272
2009-Jan-02 12:10:00,18.495378182374793
2009-Jan-02 12:20:00,18.502358289045507
2009-Jan-02 12:30:00,18.51044619716976
2009-Jan-02 12:40:00,18.51601540036925
2009-Jan-02 12:50:00,18.52063348056928
2009-Jan-02 13:00:00,18.519776381213077
2009-Jan-02 13:10:00,18.533514872351695
2009-Jan-02 13:20:00,18.53981588049166
2009-Jan-02 13:30:00,18.54666927024747
2009-Jan-02 13:40:00,18.55721254481685
2009-Jan-02 13:50:00,18.567402165186646
2009-Jan-02 14:00:00,18.578255287826025
2009-Jan-02 14:10:00,18.5960078705973
2009-Jan-02 14:20:00,18.609686483563106
2009-Jan-02 14:30:00,18.62435797146196
2009-Jan-02 14:40:00,18.626778473770056
2009-Jan-02 14:50:00,18.614748105348877
2009-Jan-02 15:00:00,18.60302005836704
2009-Jan-02 15:10:00,18.57942674208456
2009-Jan-02 15:20:00,18.556660509328413
2009-Jan-02 15:30:00,18.51488870699441
2009-Jan-02 15:40:00,18.495476408043928
2009-Jan-02 15:50:00,18.472842528329103
2009-Jan-02 16:00:00,18.445014691557066
2009-Jan-02 16:10:00,18.43543274526544
2009-Jan-02 16:20:00,18.428243945482972
2009-Jan-02 16:30:00,18.421901137880386
2009-Jan-02 16:40:00,18.417112039967066
2009-Jan-02 16:50:00,18.412912094540133
2009-Jan-02 17:00:00,18.409574553181134
2009-Jan-02 17:10:00,18.410142621945887
2009-Jan-02 17:20:00,18.410291118507338
2009-Jan-02 17:30:00,18.410564975173536
2009-Jan-02 17:40:00,18.41040427794113
2009-Jan-02 17:50:00,18.410346646267616
2009-Jan-02 18:00:00,18.410208282162202
2009-Jan-02 18:10:00,18.40901568255987
2009-Jan-02 18:20:00,18.410056931283616
2009-Jan-02 18:30:00,18.41072737057526
2009-Jan-02 18:40:00,18.41020408114053
2009-Jan-02 18:50:00,18.40953017969013
2009-Jan-02 19:00:00,18.40833386070509
2009-Jan-02 19:10:00,18.409502483205546
2009-Jan-02 19:20:00,18.40921649380257
2009-Jan-02 19:30:00,18.409507213257758
2009-Jan-02 19:40:00,18.409746749909647
2009-Jan-02 19:50:00,18.409898569365616
2009-Jan-02 20:00:00,18.410096109165973
2009-Jan-02 20:10:00,18.4086854737289
2009-Jan-02 20:20:00,18.41126622143832
2009-Jan-02 20:30:00,18.413799085097523
2009-Jan-02 20:40:00,18.41548785632791
2009-Jan-02 20:50:00,18.417173916101977
2009-Jan-02 21:00:00,18.418512357501935
2009-Jan-02 21:10:00,18.418662239844203
2009-Jan-02 21:20:00,18.418506204282377
2009-Jan-02 21:30:00,18.418352950713633
2009-Jan-02 21:40:00,18.417868243291807
2009-Jan-02 21:50:00,18.41740578680378
2009-Jan-02 22:00:00,18.41667244772494
2009-Jan-02 22:10:00,18.374385868550878
2009-Jan-02 22:20:00,18.060289432857317
2009-Jan-02 22:30:00,17.864480423586677
2009-Jan-02 22:40:00,17.723465597549723
2009-Jan-02 22:50:00,17.615641486222287
2009-Jan-02 23:00:00,17.430832947827323
2009-Jan-02 23:10:00,17.277192765205168
2009-Jan-02 23:20:00,17.147122988711807
2009-Jan-02 23:30:00,17.034077267320953
2009-Jan-02 23:40:00,16.96355725776458
2009-Jan-02 23:50:00,16.900691536096875
2009-Jan-03 00:00:00,16.84775418332765
2009-Jan-03 00:10:00,16.795881929143466
2009-Jan-03 00:20:00,16.752216504459845
2009-Jan-03 00:30:00,16.712330346545144
2009-Jan-03 00:40:00,16.677423942560015
2009-Jan-03 00:50:00,16.64541271098459
2009-Jan-03 01:00:00,16.617097450643907
2009-Jan-03 01:10:00,16.5918511643362
2009-Jan-03 01:20:00,16.56986760660841
2009-Jan-03 01:30:00,16.549774619189176
2009-Jan-03 01:40:00,16.532288425612293
2009-Jan-03 01:50:00,16.51624061882881
2009-Jan-03 02:00:00,16.502302145702192
2009-Jan-03 02:10:00,16.489100945278576
2009-Jan-03 02:20:00,16.477438144664887
2009-Jan-03 02:30:00,16.46655407552363
2009-Jan-03 02:40:00,16.456956748848388
2009-Jan-03 02:50:00,16.447952963898853
2009-Jan-03 03:00:00,16.440032487688384
2009-Jan-03 03:10:00,16.432000440372178
2009-Jan-03 03:20:00,16.424498334797214
2009-Jan-03 03:30:00,16.417647382455048
2009-Jan-03 03:40:00,16.42897983575441
2009-Jan-03 03:50:00,16.42480947353602
2009-Jan-03 04:00:00,16.421512326677572
2009-Jan-03 04:10:00,16.419054442606054
2009-Jan-03 04:20:00,16.41642315475828
2009-Jan-03 04:30:00,16.39567635519075
2009-Jan-03 04:40:00,16.391168966333
2009-Jan-03 04:50:00,16.387015775421897
2009-Jan-03 05:00:00,16.383491159857794
2009-Jan-03 05:10:00,16.378475716620226
2009-Jan-03 05:20:00,16.375039625206718
2009-Jan-03 05:30:00,16.371826225728967
2009-Jan-03 05:40:00,16.368918332283727
2009-Jan-03 05:50:00,16.36628151727462
2009-Jan-03 06:00:00,16.36400100720202
2009-Jan-03 06:10:00,16.955999871897998
2009-Jan-03 06:20:00,17.2778852549354
2009-Jan-03 06:30:00,17.491931929213226
2009-Jan-03 06:40:00,17.643066525204798
2009-Jan-03 06:50:00,17.755846024351097
2009-Jan-03 07:00:00,17.83759999910579
2009-Jan-03 07:10:00,17.914045885773948
2009-Jan-03 07:20:00,17.969584217645092
2009-Jan-03 07:30:00,18.020209907801625
2009-Jan-03 07:40:00,18.085369656202893
2009-Jan-03 07:50:00,18.124893769736317
2009-Jan-03 08:00:00,18.158886280201973
2009-Jan-03 08:10:00,18.17931522971555
2009-Jan-03 08:20:00,18.196380023512283
2009-Jan-03 08:30:00,18.18811920531946
2009-Jan-03 08:40:00,18.202099041297515
2009-Jan-03 08:50:00,18.214931351260837
2009-Jan-03 09:00:00,18.227328372892664
2009-Jan-03 09:10:00,18.239414254999613
2009-Jan-03 09:20:00,18.250866891919642
2009-Jan-03 09:30:00,18.26168407486155
2009-Jan-03 09:40:00,18.272717025155373
2009-Jan-03 09:50:00,18.283320851221706
2009-Jan-03 10:00:00,18.293451333064077
2009-Jan-03 10:10:00,18.302900170762175
2009-Jan-03 10:20:00,18.31188228784577
2009-Jan-03 10:30:00,18.320515948480466
2009-Jan-03 10:40:00,18.327762658618557
2009-Jan-03 10:50:00,18.334618080772533
2009-Jan-03 11:00:00,18.34104750234626
2009-Jan-03 11:10:00,18.347215568811055
2009-Jan-03 11:20:00,18.353079582868855
2009-Jan-03 11:30:00,18.358739870583026
2009-Jan-03 11:40:00,18.397825364818452
2009-Jan-03 11:50:00,18.410659053561815
2009-Jan-03 12:00:00,18.423161864549936
2009-Jan-03 12:10:00,18.423962948006963
2009-Jan-03 12:20:00,18.43510850995527
2009-Jan-03 12:30:00,18.447255836806598
2009-Jan-03 12:40:00,18.472242661160063
2009-Jan-03 12:50:00,18.47451634149294
2009-Jan-03 13:00:00,18.475075322082667
2009-Jan-03 13:10:00,18.486803130604706
2009-Jan-03 13:20:00,18.483425695143282
2009-Jan-03 13:30:00,18.481685613291152
2009-Jan-03 13:40:00,18.482288781828945
2009-Jan-03 13:50:00,18.484129548222377
2009-Jan-03 14:00:00,18.4860282836395
2009-Jan-03 14:10:00,18.487936856583755
2009-Jan-03 14:20:00,18.48990289693455
2009-Jan-03 14:30:00,18.488455020054165
2009-Jan-03 14:40:00,18.475524353398438
2009-Jan-03 14:50:00,18.46634808651083
2009-Jan-03 15:00:00,18.449088566025125
2009-Jan-03 15:10:00,18.438008214695508
2009-Jan-03 15:20:00,18.425257038746707
2009-Jan-03 15:30:00,18.412367939578026
2009-Jan-03 15:40:00,18.40637612359392
2009-Jan-03 15:50:00,18.400766382464198
2009-Jan-03 16:00:00,18.385166028701892
2009-Jan-03 16:10:00,18.380820876926578
2009-Jan-03 16:20:00,18.376660574336988
2009-Jan-03 16:30:00,18.372911682828544
2009-Jan-03 16:40:00,18.369649082194194
2009-Jan-03 16:50:00,18.36660150475341
2009-Jan-03 17:00:00,18.363859344562265
2009-Jan-03 17:10:00,18.364553849678607
2009-Jan-03 17:20:00,18.36450683600762
2009-Jan-03 17:30:00,18.364353306373822
2009-Jan-03 17:40:00,18.36352579287292
2009-Jan-03 17:50:00,18.362620913681656
2009-Jan-03 18:00:00,18.361499088265983
2009-Jan-03 18:10:00,18.360506986994057
2009-Jan-03 18:20:00,18.361974273582454
2009-Jan-03 18:30:00,18.363202794037853
2009-Jan-03 18:40:00,18.36331015569443
2009-Jan-03 18:50:00,18.363254057126962
2009-Jan-03 19:00:00,18.36267689289664
2009-Jan-03 19:10:00,18.362586441693264
2009-Jan-03 19:20:00,18.36244829431222
2009-Jan-03 19:30:00,18.362398269802124
2009-Jan-03 19:40:00,18.361978107769716
2009-Jan-03 19:50:00,18.361564649619208
2009-Jan-03 20:00:00,18.360855409709618
2009-Jan-03 20:10:00,18.35832439735636
2009-Jan-03 20:20:00,18.359658946272056
2009-Jan-03 20:30:00,18.360873187066332
2009-Jan-03 20:40:00,18.361186372138235
2009-Jan-03 20:50:00,18.36099190655019
2009-Jan-03 21:00:00,18.360758230787557
2009-Jan-03 21:10:00,18.360978656158785
2009-Jan-03 21:20:00,18.361077939449864
2009-Jan-03 21:30:00,18.36106374302657
2009-Jan-03 21:40:00,18.36091313019746
2009-Jan-03 21:50:00,18.360742497988362
2009-Jan-03 22:00:00,18.36047820113107
2009-Jan-03 22:10:00,18.313195164452257
2009-Jan-03 22:20:00,17.970019771285145
2009-Jan-03 22:30:00,17.83730083285694
2009-Jan-03 22:40:00,17.701973222490583
2009-Jan-03 22:50:00,17.55913581394612
2009-Jan-03 23:00:00,17.345263613776673
2009-Jan-03 23:10:00,17.17860121650635
2009-Jan-03 23:20:00,17.081251250277127
2009-Jan-03 23:30:00,16.98630335151435
2009-Jan-03 23:40:00,16.91775371720256
2009-Jan-03 23:50:00,16.856988027682753
2009-Jan-04 00:00:00,16.804380157583154
2009-Jan-04 00:10:00,16.754556540748183
2009-Jan-04 00:20:00,16.712342887664498
2009-Jan-04 00:30:00,16.6458879269771
2009-Jan-04 00:40:00,16.609231514727586
2009-Jan-04 00:50:00,16.575503352121977
2009-Jan-04 01:00:00,16.546958722706492
2009-Jan-04 01:10:00,16.5204001904706
2009-Jan-04 01:20:00,16.497561653379236
2009-Jan-04 01:30:00,16.476706345494584
2009-Jan-04 01:40:00,16.48336840220977
2009-Jan-04 01:50:00,16.46848863709292
2009-Jan-04 02:00:00,16.455789652376353
2009-Jan-04 02:10:00,16.444232853565182
2009-Jan-04 02:20:00,16.433271800040057
2009-Jan-04 02:30:00,16.422812278562915
2009-Jan-04 02:40:00,16.413337457408826
2009-Jan-04 02:50:00,16.40419756439884
2009-Jan-04 03:00:00,16.395901591932077
2009-Jan-04 03:10:00,16.387688991301236
2009-Jan-04 03:20:00,16.380044901887565
2009-Jan-04 03:30:00,16.37284427449225
2009-Jan-04 03:40:00,16.366174165527955
2009-Jan-04 03:50:00,16.359593529407586
2009-Jan-04 04:00:00,16.353829055825504
2009-Jan-04 04:10:00,16.34855338145277
2009-Jan-04 04:20:00,16.34381247645381
2009-Jan-04 04:30:00,16.339236264546155
2009-Jan-04 04:40:00,16.335228067159917
2009-Jan-04 04:50:00,16.331154627205247
2009-Jan-04 05:00:00,16.327521902093288
2009-Jan-04 05:10:00,16.322548192602213
2009-Jan-04 05:20:00,16.319106882308127
2009-Jan-04 05:30:00,16.3157120621156
2009-Jan-04 05:40:00,16.31257505288621
2009-Jan-04 05:50:00,16.309869148418738
2009-Jan-04 06:00:00,16.30713614933805
2009-Jan-04 06:10:00,16.84845410807936
2009-Jan-04 06:20:00,17.150481611461082
2009-Jan-04 06:30:00,17.35993520694546
2009-Jan-04 06:40:00,17.51524048522073
2009-Jan-04 06:50:00,17.638332771289907
2009-Jan-04 07:00:00,17.73889887056726
2009-Jan-04 07:10:00,17.82283989229674
2009-Jan-04 07:20:00,17.882943625800408
2009-Jan-04 07:30:00,17.936518511411315
2009-Jan-04 07:40:00,17.979539370109386
2009-Jan-04 07:50:00,18.01771842304049
2009-Jan-04 08:00:00,18.04927768171427
2009-Jan-04 08:10:00,18.068438784298998
2009-Jan-04 08:20:00,18.08442319197354
2009-Jan-04 08:30:00,18.0996434518193
2009-Jan-04 08:40:00,18.115025792762925
2009-Jan-04 08:50:00,18.129070005240873
2009-Jan-04 09:00:00,18.142038772745273
2009-Jan-04 09:10:00,18.154518362616525
2009-Jan-04 09:20:00,18.165988109261686
2009-Jan-04 09:30:00,18.176693461631842
2009-Jan-04 09:40:00,18.18727866900125
2009-Jan-04 09:50:00,18.197405293647716
2009-Jan-04 10:00:00,18.20696577425948
2009-Jan-04 10:10:00,18.216901467081964
2009-Jan-04 10:20:00,18.22659603826485
2009-Jan-04 10:30:00,18.2076972029918
2009-Jan-04 10:40:00,18.21876979478089
2009-Jan-04 10:50:00,18.229903847976978
2009-Jan-04 11:00:00,18.280761219595526
2009-Jan-04 11:10:00,18.292746247578236
2009-Jan-04 11:20:00,18.305310327805543
2009-Jan-04 11:30:00,18.317022031334115
2009-Jan-04 11:40:00,18.34740451220453
2009-Jan-04 11:50:00,18.355107905074924
2009-Jan-04 12:00:00,18.36208275476556
2009-Jan-04 12:10:00,18.358698769684953
2009-Jan-04 12:20:00,18.364664317413432
2009-Jan-04 12:30:00,18.370181915457373
2009-Jan-04 12:40:00,18.37304984788215
2009-Jan-04 12:50:00,18.37619015346495
2009-Jan-04 13:00:00,18.377182783274257
2009-Jan-04 13:10:00,18.38894350808875
2009-Jan-04 13:20:00,18.39004047534138
2009-Jan-04 13:30:00,18.390877912358164
2009-Jan-04 13:40:00,18.38967854909762
2009-Jan-04 13:50:00,18.38806534054564
2009-Jan-04 14:00:00,18.38602257034384
2009-Jan-04 14:10:00,18.368061924461525
2009-Jan-04 14:20:00,18.349591984228184
2009-Jan-04 14:30:00,18.341972904126184
2009-Jan-04 14:40:00,18.33500385615598
2009-Jan-04 14:50:00,18.32817805012097
2009-Jan-04 15:00:00,18.321643241146177
2009-Jan-04 15:10:00,18.314094410975798
2009-Jan-04 15:20:00,18.306753332125208
2009-Jan-04 15:30:00,18.29941539284387
2009-Jan-04 15:40:00,18.29412226461163
2009-Jan-04 15:50:00,18.28920753106481
2009-Jan-04 16:00:00,18.277110479669684
2009-Jan-04 16:10:00,18.27390454365551
2009-Jan-04 16:20:00,18.270925251325096
2009-Jan-04 16:30:00,18.268246908206738
2009-Jan-04 16:40:00,18.26597657548731
2009-Jan-04 16:50:00,18.26391490986636
2009-Jan-04 17:00:00,18.26206317117751
2009-Jan-04 17:10:00,18.264567038899187
2009-Jan-04 17:20:00,18.266244364166326
2009-Jan-04 17:30:00,18.26805751981627
2009-Jan-04 17:40:00,18.269037267893328
2009-Jan-04 17:50:00,18.270070988064735
2009-Jan-04 18:00:00,18.27096942856943
2009-Jan-04 18:10:00,18.271362490150878
2009-Jan-04 18:20:00,18.2739338520927
2009-Jan-04 18:30:00,18.276259326531395
2009-Jan-04 18:40:00,18.27741140030116
2009-Jan-04 18:50:00,18.278425058526267
2009-Jan-04 19:00:00,18.27903675872285
2009-Jan-04 19:10:00,18.280118108752927
2009-Jan-04 19:20:00,18.280970415821077
2009-Jan-04 19:30:00,18.281817114780747
2009-Jan-04 19:40:00,18.28228976707808
2009-Jan-04 19:50:00,18.28305164529564
2009-Jan-04 20:00:00,18.28340026894039
2009-Jan-04 20:10:00,18.28212315539531
2009-Jan-04 20:20:00,18.284199611540085
2009-Jan-04 20:30:00,18.286300433599465
2009-Jan-04 20:40:00,18.287326720043513
2009-Jan-04 20:50:00,18.28839216266222
2009-Jan-04 21:00:00,18.28910669784861
2009-Jan-04 21:10:00,18.28940389773276
2009-Jan-04 21:20:00,18.289567858031297
2009-Jan-04 21:30:00,18.28958291134303
2009-Jan-04 21:40:00,18.289512069188355
2009-Jan-04 21:50:00,18.289364424502256
2009-Jan-04 22:00:00,18.288784330603722
2009-Jan-04 22:10:00,18.237584126026565
2009-Jan-04 22:20:00,17.873696248329516
2009-Jan-04 22:30:00,17.7320499291479
2009-Jan-04 22:40:00,17.58434570588343
2009-Jan-04 22:50:00,17.34607491851918
2009-Jan-04 23:00:00,17.21289220786822
2009-Jan-04 23:10:00,17.04594943727557
2009-Jan-04 23:20:00,16.959771519334907
2009-Jan-04 23:30:00,16.872390034615353
2009-Jan-04 23:40:00,16.80765718369267
2009-Jan-04 23:50:00,16.747828969810897
2009-Jan-05 00:00:00,16.696818473996746
2009-Jan-05 00:10:00,16.64905413461023
2009-Jan-05 00:20:00,16.60893777649461
2009-Jan-05 00:30:00,16.57315015555829
2009-Jan-05 00:40:00,16.54244414613133
2009-Jan-05 00:50:00,16.514648323340097
2009-Jan-05 01:00:00,16.49091886148097
2009-Jan-05 01:10:00,16.468981721986967
2009-Jan-05 01:20:00,16.449818958704064
2009-Jan-05 01:30:00,16.432477434560585
2009-Jan-05 01:40:00,16.417265467651877
2009-Jan-05 01:50:00,16.403378832061442
2009-Jan-05 02:00:00,16.391278303120128
2009-Jan-05 02:10:00,16.379292135202242
2009-Jan-05 02:20:00,16.368380434179308
2009-Jan-05 02:30:00,16.358165588740945
2009-Jan-05 02:40:00,16.349169325422576
2009-Jan-05 02:50:00,16.340519919148992
2009-Jan-05 03:00:00,16.332752635224278
2009-Jan-05 03:10:00,16.32562124505394
2009-Jan-05 03:20:00,16.319061792013358
2009-Jan-05 03:30:00,16.313034510725398
2009-Jan-05 03:40:00,16.307491133909007
2009-Jan-05 03:50:00,16.302228987198436
2009-Jan-05 04:00:00,16.29742467615574
2009-Jan-05 04:10:00,16.2929129007761
2009-Jan-05 04:20:00,16.28873355348945
2009-Jan-05 04:30:00,16.284705768058064
2009-Jan-05 04:40:00,16.28098629532418
2009-Jan-05 04:50:00,16.277399065569494
2009-Jan-05 05:00:00,16.273857883778774
