Zone Timestep,THERMAL ZONE 1:Zone Air Temperature[C]
2009-Jan-01 11:30:00,21.00206380232718
2009-Jan-01 11:40:00,21.001811195484564
2009-Jan-01 11:50:00,21.001824356277645
2009-Jan-01 12:00:00,21.001605224516233
2009-Jan-01 12:10:00,21.0057791008654
2009-Jan-01 12:20:00,21.00559371022862
2009-Jan-01 12:30:00,21.005563264954443
2009-Jan-01 12:40:00,21.00549948737027
2009-Jan-01 12:50:00,21.00552473556889
2009-Jan-01 13:00:00,21.005526196728837
2009-Jan-01 13:10:00,21.001001427804663
2009-Jan-01 13:20:00,21.000884425719956
2009-Jan-01 13:30:00,21.000714649485825
2009-Jan-01 13:40:00,21.000672704489958
2009-Jan-01 13:50:00,21.000620729933438
2009-Jan-01 14:00:00,21.000485999525015
2009-Jan-01 14:10:00,21.000456624775058
2009-Jan-01 14:20:00,21.000522117877797
2009-Jan-01 14:30:00,21.00080476505724
2009-Jan-01 14:40:00,21.00192391627585
2009-Jan-01 14:50:00,21.001942471367922
2009-Jan-01 15:00:00,21.00199152692791
2009-Jan-01 15:10:00,21.00189723391503
2009-Jan-01 15:20:00,21.001986946498544
2009-Jan-01 15:30:00,21.00209930044784
2009-Jan-01 15:40:00,21.002039942183103
2009-Jan-01 15:50:00,21.00100209018498
2009-Jan-01 16:00:00,21.000959432329623
2009-Jan-01 16:10:00,21.000852357169393
2009-Jan-01 16:20:00,21.00080873159659
2009-Jan-01 16:30:00,20.99413711867725
2009-Jan-01 16:40:00,21.002513405497382
2009-Jan-01 16:50:00,21.002066273990124
2009-Jan-01 17:00:00,21.002460654698805
2009-Jan-01 17:10:00,21.00871899361024
2009-Jan-01 17:20:00,21.008324012491105
2009-Jan-01 17:30:00,21.008571986699177
2009-Jan-01 17:40:00,21.008302227168215
2009-Jan-01 17:50:00,21.00861197729563
2009-Jan-01 18:00:00,21.008755524472498
2009-Jan-01 18:10:00,21.018433039444634
2009-Jan-01 18:20:00,21.017281111309753
2009-Jan-01 18:30:00,21.01788814467724
2009-Jan-01 18:40:00,21.01722103783667
2009-Jan-01 18:50:00,21.017633858660304
2009-Jan-01 19:00:00,21.017868374170106
2009-Jan-01 19:10:00,21.017772911902227
2009-Jan-01 19:20:00,21.018107982110873
2009-Jan-01 19:30:00,21.017993272739208
2009-Jan-01 19:40:00,21.017729180097515
2009-Jan-01 19:50:00,21.017504136483016
2009-Jan-01 20:00:00,21.01803001871635
2009-Jan-01 20:10:00,21.02626340259232
2009-Jan-01 20:20:00,21.02468212013697
2009-Jan-01 20:30:00,21.02481808335847
2009-Jan-01 20:40:00,21.02529080570589
2009-Jan-01 20:50:00,21.02494757200486
2009-Jan-01 21:00:00,21.025193905678893
2009-Jan-01 21:10:00,21.025837972051153
2009-Jan-01 21:20:00,21.025392053285678
2009-Jan-01 21:30:00,21.025481430953153
2009-Jan-01 21:40:00,21.025742450533308
2009-Jan-01 21:50:00,21.02567796791216
2009-Jan-01 22:00:00,21.025151036133767
2009-Jan-01 22:10:00,19.672441952560327
2009-Jan-01 22:20:00,18.903499394758185
2009-Jan-01 22:30:00,18.31307244357095
2009-Jan-01 22:40:00,17.20649459645614
2009-Jan-01 22:50:00,16.521052523606212
2009-Jan-01 23:00:00,16.459876388857467
2009-Jan-01 23:10:00,16.232299169426195
2009-Jan-01 23:20:00,15.990805354424591
2009-Jan-01 23:30:00,15.623492852874532
2009-Jan-01 23:40:00,15.604956201032113
2009-Jan-01 23:50:00,15.601687716067605
2009-Jan-02 00:00:00,15.602873198024676
2009-Jan-02 00:10:00,15.602953916395904
2009-Jan-02 00:20:00,15.6039841100671
2009-Jan-02 00:30:00,15.604061387298517
2009-Jan-02 00:40:00,15.604211005340211
2009-Jan-02 00:50:00,15.604197452880152
2009-Jan-02 01:00:00,15.604757507269406
2009-Jan-02 01:10:00,15.60501765717929
2009-Jan-02 01:20:00,15.605730399446552
2009-Jan-02 01:30:00,15.6067269183998
2009-Jan-02 01:40:00,15.607040323579394
2009-Jan-02 01:50:00,15.607105796558917
2009-Jan-02 02:00:00,15.607656831353806
2009-Jan-02 02:10:00,15.608105830908304
2009-Jan-02 02:20:00,15.60881823841933
2009-Jan-02 02:30:00,15.608936263145107
2009-Jan-02 02:40:00,15.609256426550472
2009-Jan-02 02:50:00,15.609452694758097
2009-Jan-02 03:00:00,15.60926235575903
2009-Jan-02 03:10:00,15.609628523315127
2009-Jan-02 03:20:00,15.609877283217541
2009-Jan-02 03:30:00,15.610166322915726
2009-Jan-02 03:40:00,15.610180743943356
2009-Jan-02 03:50:00,15.61010831149986
2009-Jan-02 04:00:00,15.61062273482898
2009-Jan-02 04:10:00,15.610298401558053
2009-Jan-02 04:20:00,15.610429667582835
2009-Jan-02 04:30:00,15.61015822207996
2009-Jan-02 04:40:00,15.610124459747682
2009-Jan-02 04:50:00,15.608921748963851
2009-Jan-02 05:00:00,15.60903651780532
2009-Jan-02 05:10:00,15.608443673989267
2009-Jan-02 05:20:00,15.608588727479106
2009-Jan-02 05:30:00,15.608621050915547
2009-Jan-02 05:40:00,15.608574081016437
2009-Jan-02 05:50:00,15.608623105236514
2009-Jan-02 06:00:00,15.608692475662332
2009-Jan-02 06:10:00,17.795312881416717
2009-Jan-02 06:20:00,20.37029542220108
2009-Jan-02 06:30:00,20.559821055737363
2009-Jan-02 06:40:00,20.83985040316752
2009-Jan-02 06:50:00,21.055579291065623
2009-Jan-02 07:00:00,21.045666345280523
2009-Jan-02 07:10:00,21.040782114333048
2009-Jan-02 07:20:00,21.037050304147538
2009-Jan-02 07:30:00,21.035106355424908
2009-Jan-02 07:40:00,21.034091413767307
2009-Jan-02 07:50:00,21.03187475056617
2009-Jan-02 08:00:00,21.030870159818047
2009-Jan-02 08:10:00,21.005809238420834
2009-Jan-02 08:20:00,21.00680493049962
2009-Jan-02 08:30:00,21.006327405593304
2009-Jan-02 08:40:00,21.00614425911029
2009-Jan-02 08:50:00,21.00588999757564
2009-Jan-02 09:00:00,21.005591310347224
2009-Jan-02 09:10:00,21.005434330179764
2009-Jan-02 09:20:00,21.005210161395283
2009-Jan-02 09:30:00,21.004940226393234
2009-Jan-02 09:40:00,21.004872310399435
2009-Jan-02 09:50:00,21.004769205414036
2009-Jan-02 10:00:00,21.003964312788366
2009-Jan-02 10:10:00,21.002609949750372
2009-Jan-02 10:20:00,21.002270872473396
2009-Jan-02 10:30:00,21.00176529361226
2009-Jan-02 10:40:00,21.001463164139512
2009-Jan-02 10:50:00,21.001299868827505
2009-Jan-02 11:00:00,21.000886439744754
2009-Jan-02 11:10:00,21.00051777800379
2009-Jan-02 11:20:00,21.00037871916306
2009-Jan-02 11:30:00,21.00018491939145
2009-Jan-02 11:40:00,21.00240839017775
2009-Jan-02 11:50:00,21.007750580327983
2009-Jan-02 12:00:00,21.01496162597389
2009-Jan-02 12:10:00,21.003609751056768
2009-Jan-02 12:20:00,21.004220774045987
2009-Jan-02 12:30:00,21.00379651635371
2009-Jan-02 12:40:00,21.003642100323646
2009-Jan-02 12:50:00,21.003515991422933
2009-Jan-02 13:00:00,21.00303351830037
2009-Jan-02 13:10:00,21.034968879552896
2009-Jan-02 13:20:00,21.071905640140617
2009-Jan-02 13:30:00,21.096432879147766
2009-Jan-02 13:40:00,21.11130987082207
2009-Jan-02 13:50:00,21.12445670704858
2009-Jan-02 14:00:00,21.140036765312637
2009-Jan-02 14:10:00,21.15895007180589
2009-Jan-02 14:20:00,21.179056170392858
2009-Jan-02 14:30:00,21.199098560036557
2009-Jan-02 14:40:00,21.214909703995605
2009-Jan-02 14:50:00,21.202103109965467
2009-Jan-02 15:00:00,21.17841402250284
2009-Jan-02 15:10:00,21.153809079105965
2009-Jan-02 15:20:00,21.128755684535527
2009-Jan-02 15:30:00,21.081151069043106
2009-Jan-02 15:40:00,21.029119325951235
2009-Jan-02 15:50:00,21.00007021225496
2009-Jan-02 16:00:00,21.00088148278253
2009-Jan-02 16:10:00,21.000900437393675
2009-Jan-02 16:20:00,21.001432666691763
2009-Jan-02 16:30:00,21.001582831064773
2009-Jan-02 16:40:00,21.001828888881256
2009-Jan-02 16:50:00,21.00203011554949
2009-Jan-02 17:00:00,21.002190709355528
2009-Jan-02 17:10:00,21.008433999137292
2009-Jan-02 17:20:00,21.008184184476512
2009-Jan-02 17:30:00,21.008036900497057
2009-Jan-02 17:40:00,21.00803127592477
2009-Jan-02 17:50:00,21.008089596049974
2009-Jan-02 18:00:00,21.007965671844193
2009-Jan-02 18:10:00,21.017728656449133
2009-Jan-02 18:20:00,21.017369477773215
2009-Jan-02 18:30:00,21.017620069095514
2009-Jan-02 18:40:00,21.01748950399528
2009-Jan-02 18:50:00,21.01747641158499
2009-Jan-02 19:00:00,21.01733708032192
2009-Jan-02 19:10:00,21.017771486613302
2009-Jan-02 19:20:00,21.01752688755378
2009-Jan-02 19:30:00,21.017165600031554
2009-Jan-02 19:40:00,21.017114614928403
2009-Jan-02 19:50:00,21.017106470071404
2009-Jan-02 20:00:00,21.017083334039626
2009-Jan-02 20:10:00,21.024192357639844
2009-Jan-02 20:20:00,21.023787056897977
2009-Jan-02 20:30:00,21.024249532642305
2009-Jan-02 20:40:00,21.02397617022606
2009-Jan-02 20:50:00,21.024240855841565
2009-Jan-02 21:00:00,21.02383185377739
2009-Jan-02 21:10:00,21.023544221237387
2009-Jan-02 21:20:00,21.023358553475703
2009-Jan-02 21:30:00,21.024432764356657
2009-Jan-02 21:40:00,21.02367224338776
2009-Jan-02 21:50:00,21.02459485224127
2009-Jan-02 22:00:00,21.023926482949033
2009-Jan-02 22:10:00,19.70385123962439
2009-Jan-02 22:20:00,18.124559399870748
2009-Jan-02 22:30:00,17.755311664561745
2009-Jan-02 22:40:00,17.48325925001408
2009-Jan-02 22:50:00,16.730544447271207
2009-Jan-02 23:00:00,16.21569092479163
2009-Jan-02 23:10:00,15.907668752264211
2009-Jan-02 23:20:00,15.683470096311192
2009-Jan-02 23:30:00,15.600315298145189
2009-Jan-02 23:40:00,15.601670725358924
2009-Jan-02 23:50:00,15.601921302719843
2009-Jan-03 00:00:00,15.602318577403327
2009-Jan-03 00:10:00,15.60251901613436
2009-Jan-03 00:20:00,15.603180855899005
2009-Jan-03 00:30:00,15.603695167871086
2009-Jan-03 00:40:00,15.604222893519454
2009-Jan-03 00:50:00,15.60472411981859
2009-Jan-03 01:00:00,15.604645947471832
2009-Jan-03 01:10:00,15.605199992584925
2009-Jan-03 01:20:00,15.605970742122796
2009-Jan-03 01:30:00,15.606563268078443
2009-Jan-03 01:40:00,15.606828903946358
2009-Jan-03 01:50:00,15.60693593669259
2009-Jan-03 02:00:00,15.60740461618136
2009-Jan-03 02:10:00,15.607342598083097
2009-Jan-03 02:20:00,15.607578677478362
2009-Jan-03 02:30:00,15.607218251018974
2009-Jan-03 02:40:00,15.607572265196227
2009-Jan-03 02:50:00,15.607184798690778
2009-Jan-03 03:00:00,15.607573956182822
2009-Jan-03 03:10:00,15.607731082939972
2009-Jan-03 03:20:00,15.607452621991659
2009-Jan-03 03:30:00,15.607883896009874
2009-Jan-03 03:40:00,15.607684820013624
2009-Jan-03 03:50:00,15.607683569426312
2009-Jan-03 04:00:00,15.607445210988391
2009-Jan-03 04:10:00,15.608053585994607
2009-Jan-03 04:20:00,15.607568172254382
2009-Jan-03 04:30:00,15.607693231202042
2009-Jan-03 04:40:00,15.607986319699567
2009-Jan-03 04:50:00,15.608347934954242
2009-Jan-03 05:00:00,15.608535616185979
2009-Jan-03 05:10:00,15.607582652712283
2009-Jan-03 05:20:00,15.608079004821716
2009-Jan-03 05:30:00,15.60788879978782
2009-Jan-03 05:40:00,15.607642569380104
2009-Jan-03 05:50:00,15.607624778086315
2009-Jan-03 06:00:00,15.607983794428762
2009-Jan-03 06:10:00,17.814991446074277
2009-Jan-03 06:20:00,20.390418640856417
2009-Jan-03 06:30:00,20.577738078969873
2009-Jan-03 06:40:00,20.848970986269507
2009-Jan-03 06:50:00,21.056401317386502
2009-Jan-03 07:00:00,21.045854798463424
2009-Jan-03 07:10:00,21.04209256942017
2009-Jan-03 07:20:00,21.037117358292022
2009-Jan-03 07:30:00,21.03564523990553
2009-Jan-03 07:40:00,21.033230309926363
2009-Jan-03 07:50:00,21.031785093802707
2009-Jan-03 08:00:00,21.030021035005333
2009-Jan-03 08:10:00,21.004678840745214
2009-Jan-03 08:20:00,21.00601143514704
2009-Jan-03 08:30:00,21.005383962313523
2009-Jan-03 08:40:00,21.006136326029086
2009-Jan-03 08:50:00,21.006103655859057
2009-Jan-03 09:00:00,21.00581879766353
2009-Jan-03 09:10:00,21.00601208338226
2009-Jan-03 09:20:00,21.005713650384045
2009-Jan-03 09:30:00,21.005470857156336
2009-Jan-03 09:40:00,21.005446809944477
2009-Jan-03 09:50:00,21.005334204454982
2009-Jan-03 10:00:00,21.005046555563315
2009-Jan-03 10:10:00,21.004737012680568
2009-Jan-03 10:20:00,21.004599463419574
2009-Jan-03 10:30:00,21.00421810876966
2009-Jan-03 10:40:00,21.004229896131402
2009-Jan-03 10:50:00,21.003883522704164
2009-Jan-03 11:00:00,21.003779853675546
2009-Jan-03 11:10:00,21.003528177597566
2009-Jan-03 11:20:00,21.003510086754805
2009-Jan-03 11:30:00,21.003416090182267
2009-Jan-03 11:40:00,21.00297789220997
2009-Jan-03 11:50:00,21.001558270890328
2009-Jan-03 12:00:00,21.001411188788637
2009-Jan-03 12:10:00,21.00527971215717
2009-Jan-03 12:20:00,21.005336917225446
2009-Jan-03 12:30:00,21.005213449275235
2009-Jan-03 12:40:00,21.00538685120662
2009-Jan-03 12:50:00,21.00436670074323
2009-Jan-03 13:00:00,21.004649908373423
2009-Jan-03 13:10:00,21.000354362343298
2009-Jan-03 13:20:00,20.999833745660094
2009-Jan-03 13:30:00,21.001517167700285
2009-Jan-03 13:40:00,21.00524514230383
2009-Jan-03 13:50:00,21.01080006402005
2009-Jan-03 14:00:00,21.01766275525556
2009-Jan-03 14:10:00,21.023240315996997
2009-Jan-03 14:20:00,21.027218511883042
2009-Jan-03 14:30:00,21.022971347506477
2009-Jan-03 14:40:00,21.0012925249525
2009-Jan-03 14:50:00,21.00030959920457
2009-Jan-03 15:00:00,21.000579939780895
2009-Jan-03 15:10:00,21.001193241753175
2009-Jan-03 15:20:00,21.001467245749144
2009-Jan-03 15:30:00,21.00166894810366
2009-Jan-03 15:40:00,21.002088588891514
2009-Jan-03 15:50:00,21.00216841448234
2009-Jan-03 16:00:00,21.002325360226536
2009-Jan-03 16:10:00,21.002889896757257
2009-Jan-03 16:20:00,21.00293010112569
2009-Jan-03 16:30:00,21.00316237304215
2009-Jan-03 16:40:00,21.003359910673712
2009-Jan-03 16:50:00,21.00345836332579
2009-Jan-03 17:00:00,21.003611258232755
2009-Jan-03 17:10:00,21.01037523382944
2009-Jan-03 17:20:00,21.009997149851586
2009-Jan-03 17:30:00,21.00999555247614
2009-Jan-03 17:40:00,21.010166756297895
2009-Jan-03 17:50:00,21.010074986644106
2009-Jan-03 18:00:00,21.010295018319294
2009-Jan-03 18:10:00,21.019588708856986
2009-Jan-03 18:20:00,21.018929759582107
2009-Jan-03 18:30:00,21.019451187805636
2009-Jan-03 18:40:00,21.019244850228574
2009-Jan-03 18:50:00,21.019234994176983
2009-Jan-03 19:00:00,21.019318214642652
2009-Jan-03 19:10:00,21.018749709441337
2009-Jan-03 19:20:00,21.01916356512715
2009-Jan-03 19:30:00,21.019264919915226
2009-Jan-03 19:40:00,21.019576860954682
2009-Jan-03 19:50:00,21.01966285322118
2009-Jan-03 20:00:00,21.019029990932598
2009-Jan-03 20:10:00,21.027358975198226
2009-Jan-03 20:20:00,21.02695106974859
2009-Jan-03 20:30:00,21.027320827118597
2009-Jan-03 20:40:00,21.026727711468
2009-Jan-03 20:50:00,21.0267966291471
2009-Jan-03 21:00:00,21.026867905153747
2009-Jan-03 21:10:00,21.027094459796448
2009-Jan-03 21:20:00,21.027605174533857
2009-Jan-03 21:30:00,21.026922138391292
2009-Jan-03 21:40:00,21.027348327119814
2009-Jan-03 21:50:00,21.026935668516536
2009-Jan-03 22:00:00,21.027418324331393
2009-Jan-03 22:10:00,19.587429072079587
2009-Jan-03 22:20:00,18.774587899564725
2009-Jan-03 22:30:00,18.112963773224816
2009-Jan-03 22:40:00,17.575265691593074
2009-Jan-03 22:50:00,16.569317035539623
2009-Jan-03 23:00:00,15.972414331362492
2009-Jan-03 23:10:00,15.893154769944914
2009-Jan-03 23:20:00,15.68290055511036
2009-Jan-03 23:30:00,15.602920641415835
2009-Jan-03 23:40:00,15.60354389715958
2009-Jan-03 23:50:00,15.60300616684512
2009-Jan-04 00:00:00,15.602812198117434
2009-Jan-04 00:10:00,15.604305337141474
2009-Jan-04 00:20:00,15.60484580183188
2009-Jan-04 00:30:00,15.604932434196952
2009-Jan-04 00:40:00,15.606611186039093
2009-Jan-04 00:50:00,15.607279619225903
2009-Jan-04 01:00:00,15.608420860581104
2009-Jan-04 01:10:00,15.609177988158056
2009-Jan-04 01:20:00,15.610015192156808
2009-Jan-04 01:30:00,15.610644632064087
2009-Jan-04 01:40:00,15.610961014532418
2009-Jan-04 01:50:00,15.61060667134395
2009-Jan-04 02:00:00,15.6112551733481
2009-Jan-04 02:10:00,15.61124901675077
2009-Jan-04 02:20:00,15.611826062743853
2009-Jan-04 02:30:00,15.611573057318253
2009-Jan-04 02:40:00,15.612405357012054
2009-Jan-04 02:50:00,15.612007909422543
2009-Jan-04 03:00:00,15.612836269877242
2009-Jan-04 03:10:00,15.613250878741743
2009-Jan-04 03:20:00,15.61305827226487
2009-Jan-04 03:30:00,15.61369740502545
2009-Jan-04 03:40:00,15.614247830916332
2009-Jan-04 03:50:00,15.614002611435456
2009-Jan-04 04:00:00,15.614663566563252
2009-Jan-04 04:10:00,15.614419895286934
2009-Jan-04 04:20:00,15.614823151752756
2009-Jan-04 04:30:00,15.614692647905391
2009-Jan-04 04:40:00,15.61570972467995
2009-Jan-04 04:50:00,15.615327158152157
2009-Jan-04 05:00:00,15.615823265959513
2009-Jan-04 05:10:00,15.614417975037329
2009-Jan-04 05:20:00,15.615367854134782
2009-Jan-04 05:30:00,15.615356041214314
2009-Jan-04 05:40:00,15.614811890295565
2009-Jan-04 05:50:00,15.615840269797115
2009-Jan-04 06:00:00,15.615716656852484
2009-Jan-04 06:10:00,17.690942532167256
2009-Jan-04 06:20:00,20.11516908773005
2009-Jan-04 06:30:00,20.356787994868057
2009-Jan-04 06:40:00,20.622229311716588
2009-Jan-04 06:50:00,20.99901813363198
2009-Jan-04 07:00:00,21.051105319754154
2009-Jan-04 07:10:00,21.04833944148689
2009-Jan-04 07:20:00,21.043637365181898
2009-Jan-04 07:30:00,21.042636822309472
2009-Jan-04 07:40:00,21.040670635552583
2009-Jan-04 07:50:00,21.038734132049196
2009-Jan-04 08:00:00,21.037588669582856
2009-Jan-04 08:10:00,21.0115296269548
2009-Jan-04 08:20:00,21.012598503301415
2009-Jan-04 08:30:00,21.012033126672975
2009-Jan-04 08:40:00,21.011897200914188
2009-Jan-04 08:50:00,21.011696591021956
2009-Jan-04 09:00:00,21.011610324778275
2009-Jan-04 09:10:00,21.01148071183962
2009-Jan-04 09:20:00,21.011340286645773
2009-Jan-04 09:30:00,21.011006237971692
2009-Jan-04 09:40:00,21.01082327459294
2009-Jan-04 09:50:00,21.010908704621016
2009-Jan-04 10:00:00,21.0109519372501
2009-Jan-04 10:10:00,21.010266731665027
2009-Jan-04 10:20:00,21.010432010752243
2009-Jan-04 10:30:00,21.010144094677077
2009-Jan-04 10:40:00,21.011262157506696
2009-Jan-04 10:50:00,21.01102416299254
2009-Jan-04 11:00:00,21.010154819786035
2009-Jan-04 11:10:00,21.007964416929795
2009-Jan-04 11:20:00,21.00798984216829
2009-Jan-04 11:30:00,21.007728840860064
2009-Jan-04 11:40:00,21.006631360259995
2009-Jan-04 11:50:00,21.00572174627886
2009-Jan-04 12:00:00,21.005503710619976
2009-Jan-04 12:10:00,21.01011291756329
2009-Jan-04 12:20:00,21.009963712047025
2009-Jan-04 12:30:00,21.009589563407488
2009-Jan-04 12:40:00,21.009540613174043
2009-Jan-04 12:50:00,21.010182791712886
2009-Jan-04 13:00:00,21.00915523094687
2009-Jan-04 13:10:00,21.004530837641013
2009-Jan-04 13:20:00,21.0045712821234
2009-Jan-04 13:30:00,21.004367135884333
2009-Jan-04 13:40:00,21.004119120268644
2009-Jan-04 13:50:00,21.004039093850558
2009-Jan-04 14:00:00,21.00414469979041
2009-Jan-04 14:10:00,21.004243077242855
2009-Jan-04 14:20:00,21.005261056019762
2009-Jan-04 14:30:00,21.005909976834506
2009-Jan-04 14:40:00,21.00601599593718
2009-Jan-04 14:50:00,21.005946428472026
2009-Jan-04 15:00:00,21.00593019739105
2009-Jan-04 15:10:00,21.00652510710261
2009-Jan-04 15:20:00,21.00671014317228
2009-Jan-04 15:30:00,21.006955064437143
2009-Jan-04 15:40:00,21.006645602294174
2009-Jan-04 15:50:00,21.007058630581433
2009-Jan-04 16:00:00,21.00724911754412
2009-Jan-04 16:10:00,21.00724919763736
2009-Jan-04 16:20:00,21.00752145545186
2009-Jan-04 16:30:00,21.00765167438774
2009-Jan-04 16:40:00,21.007593459991746
2009-Jan-04 16:50:00,21.007868374762854
2009-Jan-04 17:00:00,21.007774493990503
2009-Jan-04 17:10:00,21.014969183901716
2009-Jan-04 17:20:00,21.01411137962121
2009-Jan-04 17:30:00,21.014692030116887
2009-Jan-04 17:40:00,21.01404123555925
2009-Jan-04 17:50:00,21.013761200726794
2009-Jan-04 18:00:00,21.014037991957906
2009-Jan-04 18:10:00,21.023959787852938
2009-Jan-04 18:20:00,21.02272228218031
2009-Jan-04 18:30:00,21.022953206302535
2009-Jan-04 18:40:00,21.022486780028455
2009-Jan-04 18:50:00,21.022453723522965
2009-Jan-04 19:00:00,21.022941378429838
2009-Jan-04 19:10:00,21.022632552830625
2009-Jan-04 19:20:00,21.022542451222062
2009-Jan-04 19:30:00,21.02305774830279
2009-Jan-04 19:40:00,21.022043020905635
2009-Jan-04 19:50:00,21.022621983423463
2009-Jan-04 20:00:00,21.022099044996647
2009-Jan-04 20:10:00,21.030783295965236
2009-Jan-04 20:20:00,21.029576015378883
2009-Jan-04 20:30:00,21.030485133865334
2009-Jan-04 20:40:00,21.02902301419442
2009-Jan-04 20:50:00,21.030036519184364
2009-Jan-04 21:00:00,21.02982338689768
2009-Jan-04 21:10:00,21.029034844977083
2009-Jan-04 21:20:00,21.029760924066952
2009-Jan-04 21:30:00,21.029490546015882
2009-Jan-04 21:40:00,21.029756859761605
2009-Jan-04 21:50:00,21.029943318507364
2009-Jan-04 22:00:00,21.030344489065214
2009-Jan-04 22:10:00,19.51970586634191
2009-Jan-04 22:20:00,18.66221639869108
2009-Jan-04 22:30:00,17.96132826488552
2009-Jan-04 22:40:00,16.745041927498388
2009-Jan-04 22:50:00,16.47237247526642
2009-Jan-04 23:00:00,16.216213852932736
2009-Jan-04 23:10:00,15.65206051433551
2009-Jan-04 23:20:00,15.607839057769663
2009-Jan-04 23:30:00,15.602748486759582
2009-Jan-04 23:40:00,15.603395804173145
2009-Jan-04 23:50:00,15.604901286492431
2009-Jan-05 00:00:00,15.606354080951975
2009-Jan-05 00:10:00,15.606739991973429
2009-Jan-05 00:20:00,15.6070854181491
2009-Jan-05 00:30:00,15.608831816206196
2009-Jan-05 00:40:00,15.609769478437105
2009-Jan-05 00:50:00,15.61052166846019
2009-Jan-05 01:00:00,15.611614450250132
2009-Jan-05 01:10:00,15.6125747275667
2009-Jan-05 01:20:00,15.612448787077723
2009-Jan-05 01:30:00,15.613218964037168
2009-Jan-05 01:40:00,15.613615787021168
2009-Jan-05 01:50:00,15.613702161365165
2009-Jan-05 02:00:00,15.61458481550857
2009-Jan-05 02:10:00,15.615350139549063
2009-Jan-05 02:20:00,15.615655387955885
2009-Jan-05 02:30:00,15.615121991449316
2009-Jan-05 02:40:00,15.616326845392162
2009-Jan-05 02:50:00,15.61612603179445
2009-Jan-05 03:00:00,15.616458567997135
2009-Jan-05 03:10:00,15.617020685871356
2009-Jan-05 03:20:00,15.6166762531806
2009-Jan-05 03:30:00,15.61730233519209
2009-Jan-05 03:40:00,15.617816144854418
2009-Jan-05 03:50:00,15.617651028110915
2009-Jan-05 04:00:00,15.617987110919904
2009-Jan-05 04:10:00,15.618488550474622
2009-Jan-05 04:20:00,15.618888241560978
2009-Jan-05 04:30:00,15.618414290182997
2009-Jan-05 04:40:00,15.619569917526231
2009-Jan-05 04:50:00,15.619635979761075
