Zone Timestep,SURFACE 101:Surface Inside Face Temperature[C]
2009-Jan-05 04:50:00,15.38720917292285
2009-Jan-05 05:00:00,15.346361287569893
2009-Jan-05 05:10:00,15.318264802856753
2009-Jan-05 05:20:00,15.300757968775159
2009-Jan-05 05:30:00,15.28781236998824
2009-Jan-05 05:40:00,15.275706981510174
2009-Jan-05 05:50:00,15.263487970853832
2009-Jan-05 06:00:00,15.252758793829898
2009-Jan-05 06:10:00,15.327733610150835
2009-Jan-05 06:20:00,15.379714920123108
2009-Jan-05 06:30:00,15.4166435194785
2009-Jan-05 06:40:00,15.439696521547411
2009-Jan-05 06:50:00,15.457355146783138
2009-Jan-05 07:00:00,15.477865094559663
2009-Jan-05 07:10:00,15.515537926533682
2009-Jan-05 07:20:00,15.546819720674854
2009-Jan-05 07:30:00,15.563960905190942
2009-Jan-05 07:40:00,15.571312470966856
2009-Jan-05 07:50:00,15.57534101484792
2009-Jan-05 08:00:00,15.578424150442787
2009-Jan-05 08:10:00,15.733748148764018
2009-Jan-05 08:20:00,15.837420759277334
2009-Jan-05 08:30:00,15.896111351817128
2009-Jan-05 08:40:00,15.926331293110636
2009-Jan-05 08:50:00,15.944829414218669
2009-Jan-05 09:00:00,15.964902831159405
2009-Jan-05 09:10:00,15.991443264930076
2009-Jan-05 09:20:00,16.02126029476815
2009-Jan-05 09:30:00,16.050851028616616
2009-Jan-05 09:40:00,16.075802464876496
2009-Jan-05 09:50:00,16.097181542370702
2009-Jan-05 10:00:00,16.14592358025715
2009-Jan-05 10:10:00,16.18548921614187
2009-Jan-05 10:20:00,16.22280908078608
2009-Jan-05 10:30:00,16.25952579717738
2009-Jan-05 10:40:00,16.294514523261686
2009-Jan-05 10:50:00,16.329291686649544
2009-Jan-05 11:00:00,16.3642518067187
2009-Jan-05 11:10:00,16.395184935522103
2009-Jan-05 11:20:00,16.420603882286507
2009-Jan-05 11:30:00,16.443196825684595
2009-Jan-05 11:40:00,16.462360428653973
2009-Jan-05 11:50:00,16.480891121563644
2009-Jan-05 12:00:00,16.49826693827223
2009-Jan-05 12:10:00,16.48325778245047
2009-Jan-05 12:20:00,16.478244363993547
2009-Jan-05 12:30:00,16.480672430369545
2009-Jan-05 12:40:00,16.490241350125043
2009-Jan-05 12:50:00,16.500995093298805
2009-Jan-05 13:00:00,16.510497075315165
2009-Jan-05 13:10:00,16.55766113237571
2009-Jan-05 13:20:00,16.60060711260864
2009-Jan-05 13:30:00,16.618785972812606
2009-Jan-05 13:40:00,16.64491432683235
2009-Jan-05 13:50:00,16.669089022986142
2009-Jan-05 14:00:00,16.69484829672194
2009-Jan-05 14:10:00,16.695651757720075
2009-Jan-05 14:20:00,16.688718518201533
2009-Jan-05 14:30:00,16.694698548235444
2009-Jan-05 14:40:00,16.74051453152885
2009-Jan-05 14:50:00,16.76102271986577
2009-Jan-05 15:00:00,16.78264342322816
2009-Jan-05 15:10:00,16.792619724964318
2009-Jan-05 15:20:00,16.79316636084224
2009-Jan-05 15:30:00,16.786293178888485
2009-Jan-05 15:40:00,16.775741617661932
2009-Jan-05 15:50:00,16.763333053255188
2009-Jan-05 16:00:00,16.73359773280599
2009-Jan-05 16:10:00,16.72011803953823
2009-Jan-05 16:20:00,16.706717642208723
2009-Jan-05 16:30:00,16.69378872719484
2009-Jan-05 16:40:00,16.680389054018832
2009-Jan-05 16:50:00,16.6663583123624
2009-Jan-05 17:00:00,16.651746333507088
2009-Jan-05 17:10:00,16.608802877451083
2009-Jan-05 17:20:00,16.56233665943414
2009-Jan-05 17:30:00,16.524897563210356
2009-Jan-05 17:40:00,16.49831359801133
2009-Jan-05 17:50:00,16.475684825451953
2009-Jan-05 18:00:00,16.452250240244865
2009-Jan-05 18:10:00,16.38690519936353
2009-Jan-05 18:20:00,16.32908779459962
2009-Jan-05 18:30:00,16.292363373901043
2009-Jan-05 18:40:00,16.272556159409856
2009-Jan-05 18:50:00,16.258441204791392
2009-Jan-05 19:00:00,16.244114546827234
2009-Jan-05 19:10:00,16.225637058201883
2009-Jan-05 19:20:00,16.20320393772186
2009-Jan-05 19:30:00,16.179593113713732
2009-Jan-05 19:40:00,16.156255906936405
2009-Jan-05 19:50:00,16.13349143450875
2009-Jan-05 20:00:00,16.110846195759258
2009-Jan-05 20:10:00,16.045094049869647
2009-Jan-05 20:20:00,15.980740868185595
2009-Jan-05 20:30:00,15.930350336511092
2009-Jan-05 20:40:00,15.893782137867275
2009-Jan-05 20:50:00,15.860953786346695
2009-Jan-05 21:00:00,15.826695067290546
2009-Jan-05 21:10:00,15.793680028179649
2009-Jan-05 21:20:00,15.76332610492871
2009-Jan-05 21:30:00,15.735389885361135
2009-Jan-05 21:40:00,15.708872360742626
2009-Jan-05 21:50:00,15.682823560229494
2009-Jan-05 22:00:00,15.657477402055694
2009-Jan-05 22:10:00,15.540292528347466
2009-Jan-05 22:20:00,15.442882511482527
2009-Jan-05 22:30:00,15.395344866232158
2009-Jan-05 22:40:00,15.37811653606002
2009-Jan-05 22:50:00,15.368781650509314
2009-Jan-05 23:00:00,15.356667031423848
2009-Jan-05 23:10:00,15.335206611030081
2009-Jan-05 23:20:00,15.310338035982422
2009-Jan-05 23:30:00,15.28777967692099
2009-Jan-05 23:40:00,15.268702689075852
2009-Jan-05 23:50:00,15.251308091765804
2009-Jan-06 00:00:00,15.234791416428543
2009-Jan-06 00:10:00,15.215355372759209
2009-Jan-06 00:20:00,15.202915735291946
2009-Jan-06 00:30:00,15.199303765182743
2009-Jan-06 00:40:00,15.201260727686087
2009-Jan-06 00:50:00,15.204710110549012
2009-Jan-06 01:00:00,15.209877986942828
2009-Jan-06 01:10:00,15.209330710012612
2009-Jan-06 01:20:00,15.205158129859019
2009-Jan-06 01:30:00,15.197802184497554
2009-Jan-06 01:40:00,15.19003143124657
2009-Jan-06 01:50:00,15.18259943289119
2009-Jan-06 02:00:00,15.175029636829855
2009-Jan-06 02:10:00,15.164663961684733
2009-Jan-06 02:20:00,15.151425591911147
2009-Jan-06 02:30:00,15.136569113285434
2009-Jan-06 02:40:00,15.12084543743221
2009-Jan-06 02:50:00,15.104800042059836
2009-Jan-06 03:00:00,15.088134324940933
2009-Jan-06 03:10:00,15.071144444382526
2009-Jan-06 03:20:00,15.053540729138437
2009-Jan-06 03:30:00,15.035556755720206
2009-Jan-06 03:40:00,15.017152265261158
2009-Jan-06 03:50:00,14.998467515680613
2009-Jan-06 04:00:00,14.979437767415343
2009-Jan-06 04:10:00,14.9663623318651
2009-Jan-06 04:20:00,14.960791266055397
2009-Jan-06 04:30:00,14.959045431485407
2009-Jan-06 04:40:00,14.959107661612867
2009-Jan-06 04:50:00,14.959714286996686
2009-Jan-06 05:00:00,14.96160434282331
2009-Jan-06 05:10:00,14.964732169314482
2009-Jan-06 05:20:00,14.969499852936767
2009-Jan-06 05:30:00,14.975224613401972
2009-Jan-06 05:40:00,14.981577325597847
2009-Jan-06 05:50:00,14.988788435386923
2009-Jan-06 06:00:00,14.996798703420863
2009-Jan-06 06:10:00,15.09708849628722
2009-Jan-06 06:20:00,15.184041672727176
2009-Jan-06 06:30:00,15.233013274787401
2009-Jan-06 06:40:00,15.26111962240672
2009-Jan-06 06:50:00,15.283484416603956
2009-Jan-06 07:00:00,15.309875580672125
2009-Jan-06 07:10:00,15.340444655430026
2009-Jan-06 07:20:00,15.37168955894585
2009-Jan-06 07:30:00,15.401766115060305
2009-Jan-06 07:40:00,15.430688994838324
2009-Jan-06 07:50:00,15.459203522877083
2009-Jan-06 08:00:00,15.487544252745968
2009-Jan-06 08:10:00,15.582940910996452
2009-Jan-06 08:20:00,15.646316783069356
2009-Jan-06 08:30:00,15.70136977998608
2009-Jan-06 08:40:00,15.742314227036767
2009-Jan-06 08:50:00,15.773366090062579
2009-Jan-06 09:00:00,15.803032357499452
2009-Jan-06 09:10:00,15.837536780773789
2009-Jan-06 09:20:00,15.875190636761682
2009-Jan-06 09:30:00,15.914139427276057
2009-Jan-06 09:40:00,15.95344345218462
2009-Jan-06 09:50:00,15.992275207677348
2009-Jan-06 10:00:00,16.031020484800138
2009-Jan-06 10:10:00,16.066476635398114
2009-Jan-06 10:20:00,16.098208029050646
2009-Jan-06 10:30:00,16.12736819530377
2009-Jan-06 10:40:00,16.166416611278265
2009-Jan-06 10:50:00,16.22732102919441
2009-Jan-06 11:00:00,16.27190859464745
2009-Jan-06 11:10:00,16.313156158320794
2009-Jan-06 11:20:00,16.350979626681585
2009-Jan-06 11:30:00,16.38717680301046
2009-Jan-06 11:40:00,16.414881738946633
2009-Jan-06 11:50:00,16.441336045216953
2009-Jan-06 12:00:00,16.465610318203655
2009-Jan-06 12:10:00,16.489732425983608
2009-Jan-06 12:20:00,16.512143213162002
2009-Jan-06 12:30:00,16.53472070511527
2009-Jan-06 12:40:00,16.556365311881898
2009-Jan-06 12:50:00,16.577394742487616
2009-Jan-06 13:00:00,16.59763555433247
2009-Jan-06 13:10:00,16.62135517951842
2009-Jan-06 13:20:00,16.6508715866783
2009-Jan-06 13:30:00,16.684478661112912
2009-Jan-06 13:40:00,16.717612468562614
2009-Jan-06 13:50:00,16.75019000230506
2009-Jan-06 14:00:00,16.78274963105823
2009-Jan-06 14:10:00,16.7527001613725
2009-Jan-06 14:20:00,16.712391659290994
2009-Jan-06 14:30:00,16.68853162372479
2009-Jan-06 14:40:00,16.678095418425144
2009-Jan-06 14:50:00,16.677092674533856
2009-Jan-06 15:00:00,16.676702834870824
2009-Jan-06 15:10:00,16.675960356531355
2009-Jan-06 15:20:00,16.67451747714753
2009-Jan-06 15:30:00,16.67306383093582
2009-Jan-06 15:40:00,16.677302081780834
2009-Jan-06 15:50:00,16.682401079544434
2009-Jan-06 16:00:00,16.688686495370643
2009-Jan-06 16:10:00,16.69021023730581
2009-Jan-06 16:20:00,16.694136643148404
2009-Jan-06 16:30:00,16.696978067179824
2009-Jan-06 16:40:00,16.699592496062177
2009-Jan-06 16:50:00,16.70227544321622
2009-Jan-06 17:00:00,16.70499782850244
2009-Jan-06 17:10:00,16.6911498080587
2009-Jan-06 17:20:00,16.672971661512644
2009-Jan-06 17:30:00,16.656606187817033
2009-Jan-06 17:40:00,16.643121841867895
2009-Jan-06 17:50:00,16.63259373914666
2009-Jan-06 18:00:00,16.622289787803492
2009-Jan-06 18:10:00,16.56241494322257
2009-Jan-06 18:20:00,16.497260943418134
2009-Jan-06 18:30:00,16.460667019218995
2009-Jan-06 18:40:00,16.441743645705476
2009-Jan-06 18:50:00,16.430195882730786
2009-Jan-06 19:00:00,16.41760927135136
2009-Jan-06 19:10:00,16.401035763499266
2009-Jan-06 19:20:00,16.384562211032154
2009-Jan-06 19:30:00,16.369484952545047
2009-Jan-06 19:40:00,16.35575976847243
2009-Jan-06 19:50:00,16.342582320803018
2009-Jan-06 20:00:00,16.329755952182172
2009-Jan-06 20:10:00,16.318209108667933
2009-Jan-06 20:20:00,16.3086791990702
2009-Jan-06 20:30:00,16.30049340506968
2009-Jan-06 20:40:00,16.293136058184455
2009-Jan-06 20:50:00,16.286128908072715
2009-Jan-06 21:00:00,16.27964206218638
2009-Jan-06 21:10:00,16.26932374453087
2009-Jan-06 21:20:00,16.25372598200563
2009-Jan-06 21:30:00,16.23512806240434
2009-Jan-06 21:40:00,16.21524391915701
2009-Jan-06 21:50:00,16.195106173642852
2009-Jan-06 22:00:00,16.174182016231423
2009-Jan-06 22:10:00,16.158310488809956
2009-Jan-06 22:20:00,16.148046643986014
2009-Jan-06 22:30:00,16.141649033370342
2009-Jan-06 22:40:00,16.136838502081122
2009-Jan-06 22:50:00,16.132298845604936
2009-Jan-06 23:00:00,16.12854625304747
2009-Jan-06 23:10:00,16.126045650968138
2009-Jan-06 23:20:00,16.12437078834211
2009-Jan-06 23:30:00,16.12324840724851
2009-Jan-06 23:40:00,16.122872015210586
2009-Jan-06 23:50:00,16.123005871231076
2009-Jan-07 00:00:00,16.12377255484732
2009-Jan-07 00:10:00,16.125545155484826
2009-Jan-07 00:20:00,16.128398920262182
2009-Jan-07 00:30:00,16.13236341905025
2009-Jan-07 00:40:00,16.136796889788172
2009-Jan-07 00:50:00,16.141535947593237
2009-Jan-07 01:00:00,16.14672820839942
2009-Jan-07 01:10:00,16.147689730249454
2009-Jan-07 01:20:00,16.14390524600237
2009-Jan-07 01:30:00,16.13637495517869
2009-Jan-07 01:40:00,16.12745982394074
2009-Jan-07 01:50:00,16.118404458074902
2009-Jan-07 02:00:00,16.10861210028891
2009-Jan-07 02:10:00,16.09664676363467
2009-Jan-07 02:20:00,16.08230396028188
2009-Jan-07 02:30:00,16.066510041658532
2009-Jan-07 02:40:00,16.049590452359922
2009-Jan-07 02:50:00,16.03209453518454
2009-Jan-07 03:00:00,16.01372485775682
2009-Jan-07 03:10:00,15.998540423345151
2009-Jan-07 03:20:00,15.987211658725034
2009-Jan-07 03:30:00,15.978499657921116
2009-Jan-07 03:40:00,15.970531993240176
2009-Jan-07 03:50:00,15.962602114637662
2009-Jan-07 04:00:00,15.955044386133082
2009-Jan-07 04:10:00,15.950333284721927
2009-Jan-07 04:20:00,15.949835031721587
2009-Jan-07 04:30:00,15.9508365560228
2009-Jan-07 04:40:00,15.953114481633412
2009-Jan-07 04:50:00,15.955899088031824
2009-Jan-07 05:00:00,15.95954150605063
2009-Jan-07 05:10:00,15.95860375436506
2009-Jan-07 05:20:00,15.95389631132046
2009-Jan-07 05:30:00,15.946162279860417
2009-Jan-07 05:40:00,15.93751473273851
2009-Jan-07 05:50:00,15.928818976921043
2009-Jan-07 06:00:00,15.919637133944263
2009-Jan-07 06:10:00,15.91301667712497
2009-Jan-07 06:20:00,15.909521000807098
2009-Jan-07 06:30:00,15.908084263133947
2009-Jan-07 06:40:00,15.907422571228892
2009-Jan-07 06:50:00,15.9068560410251
2009-Jan-07 07:00:00,15.906669874164674
2009-Jan-07 07:10:00,15.903736158425865
2009-Jan-07 07:20:00,15.896683705726513
2009-Jan-07 07:30:00,15.887134168932885
2009-Jan-07 07:40:00,15.87665309607789
2009-Jan-07 07:50:00,15.866000467594219
2009-Jan-07 08:00:00,15.85479395530149
2009-Jan-07 08:10:00,15.846957765068423
2009-Jan-07 08:20:00,15.843170730102377
2009-Jan-07 08:30:00,15.844854715999755
2009-Jan-07 08:40:00,15.846866420575457
2009-Jan-07 08:50:00,15.850042900121888
2009-Jan-07 09:00:00,15.854098249483991
2009-Jan-07 09:10:00,15.857004964852647
2009-Jan-07 09:20:00,15.858667031984385
2009-Jan-07 09:30:00,15.859524757510856
2009-Jan-07 09:40:00,15.86124768048173
2009-Jan-07 09:50:00,15.863326570724698
2009-Jan-07 10:00:00,15.865751561547198
2009-Jan-07 10:10:00,15.872254744139205
2009-Jan-07 10:20:00,15.88321002531757
2009-Jan-07 10:30:00,15.897424041187163
2009-Jan-07 10:40:00,15.911002417875872
2009-Jan-07 10:50:00,15.925319545952132
2009-Jan-07 11:00:00,15.940339074253135
2009-Jan-07 11:10:00,15.958122915246308
2009-Jan-07 11:20:00,15.9776069760802
2009-Jan-07 11:30:00,15.998253638287595
2009-Jan-07 11:40:00,16.045525247242747
2009-Jan-07 11:50:00,16.07835357294164
2009-Jan-07 12:00:00,16.11132960062907
2009-Jan-07 12:10:00,16.136297967500237
2009-Jan-07 12:20:00,16.154566192572855
2009-Jan-07 12:30:00,16.170520798093527
2009-Jan-07 12:40:00,16.17584553670026
2009-Jan-07 12:50:00,16.179783203374168
2009-Jan-07 13:00:00,16.180897046856746
2009-Jan-07 13:10:00,16.167933940920864
2009-Jan-07 13:20:00,16.111463959237522
2009-Jan-07 13:30:00,16.026718099754035
2009-Jan-07 13:40:00,15.963995113668433
2009-Jan-07 13:50:00,15.902573664629308
2009-Jan-07 14:00:00,15.840222370832684
2009-Jan-07 14:10:00,15.786092728728878
2009-Jan-07 14:20:00,15.742258705730972
2009-Jan-07 14:30:00,15.704377295269001
2009-Jan-07 14:40:00,15.689959081879499
2009-Jan-07 14:50:00,15.65864796609319
2009-Jan-07 15:00:00,15.628470373812146
2009-Jan-07 15:10:00,15.597035999662062
2009-Jan-07 15:20:00,15.564511511621916
2009-Jan-07 15:30:00,15.531651979547073
2009-Jan-07 15:40:00,15.500723888282227
2009-Jan-07 15:50:00,15.470038799455358
2009-Jan-07 16:00:00,15.439558686467437
2009-Jan-07 16:10:00,15.411474458736333
2009-Jan-07 16:20:00,15.391064516432541
2009-Jan-07 16:30:00,15.373475460024427
2009-Jan-07 16:40:00,15.357690627401183
2009-Jan-07 16:50:00,15.34257226929978
2009-Jan-07 17:00:00,15.328604612375692
2009-Jan-07 17:10:00,15.31599728426517
2009-Jan-07 17:20:00,15.304512784934534
2009-Jan-07 17:30:00,15.293777486759641
2009-Jan-07 17:40:00,15.283920003100379
2009-Jan-07 17:50:00,15.274637896093312
2009-Jan-07 18:00:00,15.266050649639062
2009-Jan-07 18:10:00,15.259542805411579
2009-Jan-07 18:20:00,15.257062894824205
2009-Jan-07 18:30:00,15.255970274248572
2009-Jan-07 18:40:00,15.25605802525298
2009-Jan-07 18:50:00,15.25668916803545
2009-Jan-07 19:00:00,15.258185927521573
2009-Jan-07 19:10:00,15.265512408525112
2009-Jan-07 19:20:00,15.278707430740688
2009-Jan-07 19:30:00,15.295639433629272
2009-Jan-07 19:40:00,15.314598250804798
2009-Jan-07 19:50:00,15.334451223720768
2009-Jan-07 20:00:00,15.355865192155564
2009-Jan-07 20:10:00,15.38171892298368
2009-Jan-07 20:20:00,15.412436837341266
2009-Jan-07 20:30:00,15.445861940008866
2009-Jan-07 20:40:00,15.481168821821951
2009-Jan-07 20:50:00,15.517312691197391
2009-Jan-07 21:00:00,15.554807359439122
2009-Jan-07 21:10:00,15.58250389585269
2009-Jan-07 21:20:00,15.599042910214793
2009-Jan-07 21:30:00,15.611133980661219
2009-Jan-07 21:40:00,15.62068568586822
2009-Jan-07 21:50:00,15.630074796695375
2009-Jan-07 22:00:00,15.638454620294544
2009-Jan-07 22:10:00,15.644630820692964
2009-Jan-07 22:20:00,15.647222291769033
2009-Jan-07 22:30:00,15.647380233310063
2009-Jan-07 22:40:00,15.646061604941293
2009-Jan-07 22:50:00,15.644020621429993
2009-Jan-07 23:00:00,15.640712919774598
2009-Jan-07 23:10:00,15.637155953257908
2009-Jan-07 23:20:00,15.63315701104757
2009-Jan-07 23:30:00,15.62903546614922
2009-Jan-07 23:40:00,15.624310868696112
2009-Jan-07 23:50:00,15.619158317008305
2009-Jan-08 00:00:00,15.613377445136303
2009-Jan-08 00:10:00,15.607754362642044
2009-Jan-08 00:20:00,15.599149372019268
2009-Jan-08 00:30:00,15.584882835734357
2009-Jan-08 00:40:00,15.566772173961601
2009-Jan-08 00:50:00,15.547322834048108
2009-Jan-08 01:00:00,15.526828001431461
2009-Jan-08 01:10:00,15.508877344357572
2009-Jan-08 01:20:00,15.493509868827497
2009-Jan-08 01:30:00,15.479455133579906
2009-Jan-08 01:40:00,15.465451356395539
2009-Jan-08 01:50:00,15.451170450864604
2009-Jan-08 02:00:00,15.436851277884143
2009-Jan-08 02:10:00,15.424207098905633
2009-Jan-08 02:20:00,15.413375749751147
2009-Jan-08 02:30:00,15.403797495465415
2009-Jan-08 02:40:00,15.394657439276587
2009-Jan-08 02:50:00,15.385664941878058
2009-Jan-08 03:00:00,15.376992339878493
2009-Jan-08 03:10:00,15.370422809512736
2009-Jan-08 03:20:00,15.36547051938539
2009-Jan-08 03:30:00,15.361588906488905
2009-Jan-08 03:40:00,15.358277141263779
2009-Jan-08 03:50:00,15.355509836377118
2009-Jan-08 04:00:00,15.353318370857998
2009-Jan-08 04:10:00,15.346258904415606
2009-Jan-08 04:20:00,15.332828488829701
2009-Jan-08 04:30:00,15.316025568587934
2009-Jan-08 04:40:00,15.297802777975365
2009-Jan-08 04:50:00,15.279231343214452
2009-Jan-08 05:00:00,15.259670407339096
2009-Jan-08 05:10:00,15.25143928847476
2009-Jan-08 05:20:00,15.255291903588752
2009-Jan-08 05:30:00,15.262515030427945
2009-Jan-08 05:40:00,15.270377543899325
2009-Jan-08 05:50:00,15.277956812643469
2009-Jan-08 06:00:00,15.287988196124163
2009-Jan-08 06:10:00,15.37037094712595
2009-Jan-08 06:20:00,15.427914251221143
2009-Jan-08 06:30:00,15.473807742196136
2009-Jan-08 06:40:00,15.506965801690622
2009-Jan-08 06:50:00,15.533181049579825
2009-Jan-08 07:00:00,15.560634102693518
2009-Jan-08 07:10:00,15.606291679657964
2009-Jan-08 07:20:00,15.645177261524848
2009-Jan-08 07:30:00,15.670783538486269
2009-Jan-08 07:40:00,15.686500360409017
2009-Jan-08 07:50:00,15.698531990831134
2009-Jan-08 08:00:00,15.709635037485048
2009-Jan-08 08:10:00,15.869328223372698
2009-Jan-08 08:20:00,15.97958877632887
2009-Jan-08 08:30:00,16.04939342676996
2009-Jan-08 08:40:00,16.088379374952414
2009-Jan-08 08:50:00,16.114599629873815
2009-Jan-08 09:00:00,16.140810239023253
2009-Jan-08 09:10:00,16.169277332334765
2009-Jan-08 09:20:00,16.19697009540173
2009-Jan-08 09:30:00,16.226585098872622
2009-Jan-08 09:40:00,16.275452255782657
2009-Jan-08 09:50:00,16.309945984396887
2009-Jan-08 10:00:00,16.33899901984996
2009-Jan-08 10:10:00,16.37249242687587
2009-Jan-08 10:20:00,16.407406866331662
2009-Jan-08 10:30:00,16.446247527297007
2009-Jan-08 10:40:00,16.478289241371716
2009-Jan-08 10:50:00,16.510939879897
2009-Jan-08 11:00:00,16.54233664897487
2009-Jan-08 11:10:00,16.571043752138014
2009-Jan-08 11:20:00,16.59585420146637
2009-Jan-08 11:30:00,16.619314149701477
2009-Jan-08 11:40:00,16.643170595416052
2009-Jan-08 11:50:00,16.666678716509406
2009-Jan-08 12:00:00,16.6898179283995
2009-Jan-08 12:10:00,16.681277454198444
2009-Jan-08 12:20:00,16.68151680726952
2009-Jan-08 12:30:00,16.687533906470694
2009-Jan-08 12:40:00,16.700155162745677
2009-Jan-08 12:50:00,16.71523928936874
2009-Jan-08 13:00:00,16.72925691767785
2009-Jan-08 13:10:00,16.77437457952577
2009-Jan-08 13:20:00,16.80819458770107
2009-Jan-08 13:30:00,16.83492648515016
2009-Jan-08 13:40:00,16.849813748363335
2009-Jan-08 13:50:00,16.861658635623492
2009-Jan-08 14:00:00,16.85678095661411
2009-Jan-08 14:10:00,16.837951905824074
2009-Jan-08 14:20:00,16.81241278521643
2009-Jan-08 14:30:00,16.745400065026004
2009-Jan-08 14:40:00,16.706417030817395
2009-Jan-08 14:50:00,16.667737171295926
2009-Jan-08 15:00:00,16.629568395016044
2009-Jan-08 15:10:00,16.604025853640632
2009-Jan-08 15:20:00,16.59388929557375
2009-Jan-08 15:30:00,16.59219567926001
2009-Jan-08 15:40:00,16.62733822934225
2009-Jan-08 15:50:00,16.638811757077846
2009-Jan-08 16:00:00,16.65226421776375
2009-Jan-08 16:10:00,16.65259216737542
2009-Jan-08 16:20:00,16.646712798632283
2009-Jan-08 16:30:00,16.602098958983873
2009-Jan-08 16:40:00,16.578999133919584
2009-Jan-08 16:50:00,16.557656417450566
2009-Jan-08 17:00:00,16.53749933547651
2009-Jan-08 17:10:00,16.49416310222258
2009-Jan-08 17:20:00,16.456444168333146
2009-Jan-08 17:30:00,16.433944031818903
2009-Jan-08 17:40:00,16.422339971101056
2009-Jan-08 17:50:00,16.413080475805888
2009-Jan-08 18:00:00,16.40416860895232
2009-Jan-08 18:10:00,16.345223063251016
2009-Jan-08 18:20:00,16.28164375653059
2009-Jan-08 18:30:00,16.231999804653967
2009-Jan-08 18:40:00,16.223360742607593
2009-Jan-08 18:50:00,16.198294302893643
2009-Jan-08 19:00:00,16.170897103892578
2009-Jan-08 19:10:00,16.145230281902986
2009-Jan-08 19:20:00,16.12512081792518
2009-Jan-08 19:30:00,16.109185508219007
2009-Jan-08 19:40:00,16.095454688821984
2009-Jan-08 19:50:00,16.08214383690999
2009-Jan-08 20:00:00,16.069576914403868
2009-Jan-08 20:10:00,16.019809324870305
2009-Jan-08 20:20:00,15.979884007922944
2009-Jan-08 20:30:00,15.95842004563408
2009-Jan-08 20:40:00,15.953878603105041
2009-Jan-08 20:50:00,15.954035551797762
2009-Jan-08 21:00:00,15.955693172229278
2009-Jan-08 21:10:00,15.949850701370297
2009-Jan-08 21:20:00,15.93920774157096
2009-Jan-08 21:30:00,15.925097875816112
2009-Jan-08 21:40:00,15.910885232959817
2009-Jan-08 21:50:00,15.897321076779113
2009-Jan-08 22:00:00,15.883760263827172
2009-Jan-08 22:10:00,15.773874973732097
2009-Jan-08 22:20:00,15.677702733310648
2009-Jan-08 22:30:00,15.632029963895455
2009-Jan-08 22:40:00,15.61608060823211
2009-Jan-08 22:50:00,15.60756241132635
2009-Jan-08 23:00:00,15.594373991499344
2009-Jan-08 23:10:00,15.57373122602753
2009-Jan-08 23:20:00,15.55004949217451
2009-Jan-08 23:30:00,15.52927689072313
2009-Jan-08 23:40:00,15.511858959029393
2009-Jan-08 23:50:00,15.495792265830628
2009-Jan-09 00:00:00,15.480270411871304
2009-Jan-09 00:10:00,15.461448210383754
2009-Jan-09 00:20:00,15.445906881009588
2009-Jan-09 00:30:00,15.432406107138045
2009-Jan-09 00:40:00,15.420898701228957
2009-Jan-09 00:50:00,15.410404525492883
2009-Jan-09 01:00:00,15.400500707290595
2009-Jan-09 01:10:00,15.390555970745572
2009-Jan-09 01:20:00,15.380110603675226
2009-Jan-09 01:30:00,15.369363972086378
2009-Jan-09 01:40:00,15.35890726979051
2009-Jan-09 01:50:00,15.348738101270053
2009-Jan-09 02:00:00,15.338825030177308
2009-Jan-09 02:10:00,15.329713368775316
2009-Jan-09 02:20:00,15.322126982036608
2009-Jan-09 02:30:00,15.315445083406999
2009-Jan-09 02:40:00,15.309276826286935
2009-Jan-09 02:50:00,15.303320538089732
2009-Jan-09 03:00:00,15.297737271587398
2009-Jan-09 03:10:00,15.290453017348431
2009-Jan-09 03:20:00,15.280937143902694
2009-Jan-09 03:30:00,15.270153170877567
2009-Jan-09 03:40:00,15.258955494980714
2009-Jan-09 03:50:00,15.24770619969094
2009-Jan-09 04:00:00,15.236208289660256
2009-Jan-09 04:10:00,15.22503528605292
2009-Jan-09 04:20:00,15.214122298759813
2009-Jan-09 04:30:00,15.20334153877158
2009-Jan-09 04:40:00,15.192535934623361
2009-Jan-09 04:50:00,15.18166701564273
2009-Jan-09 05:00:00,15.170771478922015
2009-Jan-09 05:10:00,15.163742784865688
2009-Jan-09 05:20:00,15.159328585566948
2009-Jan-09 05:30:00,15.153984623878307
2009-Jan-09 05:40:00,15.147417609870049
2009-Jan-09 05:50:00,15.140436121059757
2009-Jan-09 06:00:00,15.133794757058425
2009-Jan-09 06:10:00,15.20706464276762
2009-Jan-09 06:20:00,15.255397873457149
2009-Jan-09 06:30:00,15.28490489238745
2009-Jan-09 06:40:00,15.297962549241458
2009-Jan-09 06:50:00,15.304743787620515
2009-Jan-09 07:00:00,15.312125535418456
2009-Jan-09 07:10:00,15.340138912544317
2009-Jan-09 07:20:00,15.361810693579056
2009-Jan-09 07:30:00,15.369721469455499
2009-Jan-09 07:40:00,15.367233365867373
2009-Jan-09 07:50:00,15.361142778578728
2009-Jan-09 08:00:00,15.354112650416155
2009-Jan-09 08:10:00,15.51067373328645
2009-Jan-09 08:20:00,15.619964954445532
2009-Jan-09 08:30:00,15.683381545536186
2009-Jan-09 08:40:00,15.717406346094426
2009-Jan-09 08:50:00,15.742456747895352
2009-Jan-09 09:00:00,15.77035715638181
2009-Jan-09 09:10:00,15.80332972290473
2009-Jan-09 09:20:00,15.835494651726828
2009-Jan-09 09:30:00,15.865110039174896
2009-Jan-09 09:40:00,15.89388670787835
2009-Jan-09 09:50:00,15.921898220070531
