Zone Timestep,ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate[W]
2009-Jan-05 01:40:00,2829.936182198764
2009-Jan-05 01:50:00,2829.4255484180585
2009-Jan-05 02:00:00,2828.775718706219
2009-Jan-05 02:10:00,2828.246527397173
2009-Jan-05 02:20:00,2829.5336124517617
2009-Jan-05 02:30:00,2832.409284512075
2009-Jan-05 02:40:00,2835.6655372162427
2009-Jan-05 02:50:00,2838.721847199935
2009-Jan-05 03:00:00,2841.6162380626615
2009-Jan-05 03:10:00,2844.5152081579945
2009-Jan-05 03:20:00,2846.8653196320097
2009-Jan-05 03:30:00,2848.7484880214674
2009-Jan-05 03:40:00,2850.4983841755793
2009-Jan-05 03:50:00,2852.282367938812
2009-Jan-05 04:00:00,2854.091996288595
2009-Jan-05 04:10:00,2855.882740124494
2009-Jan-05 04:20:00,2860.3887018361447
2009-Jan-05 04:30:00,2867.072902484759
2009-Jan-05 04:40:00,2874.249355828607
2009-Jan-05 04:50:00,2881.13489199334
2009-Jan-05 05:00:00,2887.7858721360903
2009-Jan-05 05:10:00,2894.4276906799655
2009-Jan-05 05:20:00,2896.2299793775583
2009-Jan-05 05:30:00,2895.462280062968
2009-Jan-05 05:40:00,2894.7879415453413
2009-Jan-05 05:50:00,2894.7856475625404
2009-Jan-05 06:00:00,2894.98179597055
2009-Jan-05 06:10:00,2896.320831420546
2009-Jan-05 06:20:00,2864.9289524363285
2009-Jan-05 06:30:00,2853.747052948226
2009-Jan-05 06:40:00,2844.85085826779
2009-Jan-05 06:50:00,2842.466438857867
2009-Jan-05 07:00:00,2840.4548779424395
2009-Jan-05 07:10:00,2837.0520675400116
2009-Jan-05 07:20:00,2827.5603834264843
2009-Jan-05 07:30:00,2821.3311386699443
2009-Jan-05 07:40:00,2821.0262184761737
2009-Jan-05 07:50:00,2823.2293249682907
2009-Jan-05 08:00:00,2825.0893386389753
2009-Jan-05 08:10:00,2826.283357482558
2009-Jan-05 08:20:00,2775.8101343802145
2009-Jan-05 08:30:00,2752.1413578820157
2009-Jan-05 08:40:00,2747.138606155124
2009-Jan-05 08:50:00,2746.752497503577
2009-Jan-05 09:00:00,2751.4554089372464
2009-Jan-05 09:10:00,2753.641402880151
2009-Jan-05 09:20:00,2754.6128733800924
2009-Jan-05 09:30:00,2752.758671117545
2009-Jan-05 09:40:00,2751.3760698482306
2009-Jan-05 09:50:00,2750.55147005693
2009-Jan-05 10:00:00,2750.510526226221
2009-Jan-05 10:10:00,2746.772827979288
2009-Jan-05 10:20:00,2740.065810759797
2009-Jan-05 10:30:00,2732.1771180951246
2009-Jan-05 10:40:00,2724.2309858461194
2009-Jan-05 10:50:00,2722.788111690112
2009-Jan-05 11:00:00,2719.56901585347
2009-Jan-05 11:10:00,2715.5225030793003
2009-Jan-05 11:20:00,2712.6681289370295
2009-Jan-05 11:30:00,2711.136961273327
2009-Jan-05 11:40:00,2710.010148989848
2009-Jan-05 11:50:00,2708.526639299551
2009-Jan-05 12:00:00,2706.9180702153785
2009-Jan-05 12:10:00,2705.739765824098
2009-Jan-05 12:20:00,2715.48742588326
2009-Jan-05 12:30:00,2722.555276331879
2009-Jan-05 12:40:00,2722.3969486294545
2009-Jan-05 12:50:00,2718.4792905519116
2009-Jan-05 13:00:00,2714.458920776765
2009-Jan-05 13:10:00,2710.8960735503665
2009-Jan-05 13:20:00,2699.0648535435166
2009-Jan-05 13:30:00,2690.9880902843147
2009-Jan-05 13:40:00,2685.4815764326263
2009-Jan-05 13:50:00,2680.6704158209836
2009-Jan-05 14:00:00,2675.379468399272
2009-Jan-05 14:10:00,2667.7160866698273
2009-Jan-05 14:20:00,2669.130014241481
2009-Jan-05 14:30:00,2671.8619069964866
2009-Jan-05 14:40:00,2672.4457465535957
2009-Jan-05 14:50:00,2670.172839063059
2009-Jan-05 15:00:00,2669.128409426372
2009-Jan-05 15:10:00,2666.943725399499
2009-Jan-05 15:20:00,2665.9253378102458
2009-Jan-05 15:30:00,2665.6039160023474
2009-Jan-05 15:40:00,2664.110361372732
2009-Jan-05 15:50:00,2655.802646453605
2009-Jan-05 16:00:00,2663.236401457332
2009-Jan-05 16:10:00,2667.4276335860604
2009-Jan-05 16:20:00,2670.688145855669
2009-Jan-05 16:30:00,2673.0512447301007
2009-Jan-05 16:40:00,2675.1999600535837
2009-Jan-05 16:50:00,2677.333867358944
2009-Jan-05 17:00:00,2679.432368496764
2009-Jan-05 17:10:00,2681.3530344971346
2009-Jan-05 17:20:00,2690.573361657212
2009-Jan-05 17:30:00,2705.2444836692953
2009-Jan-05 17:40:00,2715.239437149243
2009-Jan-05 17:50:00,2718.5710838483933
2009-Jan-05 18:00:00,2721.1858100097547
2009-Jan-05 18:10:00,2725.2035859887524
2009-Jan-05 18:20:00,2744.597851485101
2009-Jan-05 18:30:00,2758.1216779035844
2009-Jan-05 18:40:00,2760.798291103604
2009-Jan-05 18:50:00,2758.3165737297586
2009-Jan-05 19:00:00,2756.071995381041
2009-Jan-05 19:10:00,2755.439108366898
2009-Jan-05 19:20:00,2757.5404194654097
2009-Jan-05 19:30:00,2761.183534471007
2009-Jan-05 19:40:00,2764.9666718406215
2009-Jan-05 19:50:00,2768.3506068341535
2009-Jan-05 20:00:00,2771.5290386434303
2009-Jan-05 20:10:00,2774.6466899596917
2009-Jan-05 20:20:00,2791.5593646747793
2009-Jan-05 20:30:00,2806.51294515289
2009-Jan-05 20:40:00,2813.654052575377
2009-Jan-05 20:50:00,2816.7305010646455
2009-Jan-05 21:00:00,2819.880638979377
2009-Jan-05 21:10:00,2824.2621220093624
2009-Jan-05 21:20:00,2828.0979560833694
2009-Jan-05 21:30:00,2831.034663447391
2009-Jan-05 21:40:00,2833.5480538100774
2009-Jan-05 21:50:00,2836.0681215972336
2009-Jan-05 22:00:00,2838.6868515757265
2009-Jan-05 22:10:00,2840.3660588055664
2009-Jan-05 22:20:00,2869.0083497416686
2009-Jan-05 22:30:00,2893.735610917096
2009-Jan-05 22:40:00,2895.4179427145264
2009-Jan-05 22:50:00,2889.763638056743
2009-Jan-05 23:00:00,2885.2846440006374
2009-Jan-05 23:10:00,2883.523238508149
2009-Jan-05 23:20:00,2885.82550223382
2009-Jan-05 23:30:00,2888.6490130315515
2009-Jan-05 23:40:00,2890.3925291498167
2009-Jan-05 23:50:00,2891.404669454049
2009-Jan-06 00:00:00,2892.347575754033
2009-Jan-06 00:10:00,2893.5386847120108
2009-Jan-06 00:20:00,2895.167883047374
2009-Jan-06 00:30:00,2894.677860449972
2009-Jan-06 00:40:00,2892.217737432802
2009-Jan-06 00:50:00,2889.130164342865
2009-Jan-06 01:00:00,2886.172431968488
2009-Jan-06 01:10:00,2883.3137251923463
2009-Jan-06 01:20:00,2882.687290336741
2009-Jan-06 01:30:00,2883.8137723803425
2009-Jan-06 01:40:00,2885.3187828014425
2009-Jan-06 01:50:00,2886.584318912669
2009-Jan-06 02:00:00,2887.6653136366526
2009-Jan-06 02:10:00,2888.8231735139498
2009-Jan-06 02:20:00,2890.7534539405406
2009-Jan-06 02:30:00,2893.3663480580312
2009-Jan-06 02:40:00,2896.1468722703266
2009-Jan-06 02:50:00,2898.852634243453
2009-Jan-06 03:00:00,2901.496403712914
2009-Jan-06 03:10:00,2904.1435952537913
2009-Jan-06 03:20:00,2906.8207901908904
2009-Jan-06 03:30:00,2909.4994535623
2009-Jan-06 03:40:00,2912.1665504077537
2009-Jan-06 03:50:00,2914.8266540957766
2009-Jan-06 04:00:00,2917.4868813855273
2009-Jan-06 04:10:00,2920.1139997739733
2009-Jan-06 04:20:00,2920.607403911683
2009-Jan-06 04:30:00,2919.3351438820205
2009-Jan-06 04:40:00,2917.6163666268317
2009-Jan-06 04:50:00,2916.0743792752564
2009-Jan-06 05:00:00,2914.6733199751807
2009-Jan-06 05:10:00,2913.2305165357097
2009-Jan-06 05:20:00,2911.559449701707
2009-Jan-06 05:30:00,2909.7183419879752
2009-Jan-06 05:40:00,2907.8398711232053
2009-Jan-06 05:50:00,2905.926353993908
2009-Jan-06 06:00:00,2904.0169350096367
2009-Jan-06 06:10:00,2903.0935966125885
2009-Jan-06 06:20:00,2873.696685104719
2009-Jan-06 06:30:00,2842.1476362942426
2009-Jan-06 06:40:00,2834.8270388440314
2009-Jan-06 06:50:00,2835.298819645752
2009-Jan-06 07:00:00,2835.4061143884996
2009-Jan-06 07:10:00,2831.9186618046397
2009-Jan-06 07:20:00,2826.4242113458586
2009-Jan-06 07:30:00,2820.773269832628
2009-Jan-06 07:40:00,2815.598965504919
2009-Jan-06 07:50:00,2810.590964399786
2009-Jan-06 08:00:00,2805.314547972982
2009-Jan-06 08:10:00,2798.668327688749
2009-Jan-06 08:20:00,2777.7387191871485
2009-Jan-06 08:30:00,2770.22431078192
2009-Jan-06 08:40:00,2762.0684854830283
2009-Jan-06 08:50:00,2759.168564562965
2009-Jan-06 09:00:00,2757.7770850275197
2009-Jan-06 09:10:00,2755.752787159305
2009-Jan-06 09:20:00,2752.2075030745737
2009-Jan-06 09:30:00,2747.5169998479746
2009-Jan-06 09:40:00,2742.4531821826117
2009-Jan-06 09:50:00,2737.360796799886
2009-Jan-06 10:00:00,2732.0795672967397
2009-Jan-06 10:10:00,2726.017738481472
2009-Jan-06 10:20:00,2720.682587950984
2009-Jan-06 10:30:00,2718.6192990774575
2009-Jan-06 10:40:00,2717.3806910316634
2009-Jan-06 10:50:00,2716.4681154906034
2009-Jan-06 11:00:00,2711.62247805415
2009-Jan-06 11:10:00,2705.899466277975
2009-Jan-06 11:20:00,2703.101705391295
2009-Jan-06 11:30:00,2701.7450007074426
2009-Jan-06 11:40:00,2700.6379480025116
2009-Jan-06 11:50:00,2698.3703671291555
2009-Jan-06 12:00:00,2696.217688366353
2009-Jan-06 12:10:00,2693.247014035638
2009-Jan-06 12:20:00,2691.1424102660885
2009-Jan-06 12:30:00,2688.961780303648
2009-Jan-06 12:40:00,2686.594358444622
2009-Jan-06 12:50:00,2684.0953521890015
2009-Jan-06 13:00:00,2681.368255758091
2009-Jan-06 13:10:00,2679.0188318050464
2009-Jan-06 13:20:00,2680.265048664656
2009-Jan-06 13:30:00,2681.9629953832973
2009-Jan-06 13:40:00,2679.9680109128954
2009-Jan-06 13:50:00,2676.529422984396
2009-Jan-06 14:00:00,2672.634463440137
2009-Jan-06 14:10:00,2668.3957010911
2009-Jan-06 14:20:00,2672.6477063630355
2009-Jan-06 14:30:00,2666.4450202669614
2009-Jan-06 14:40:00,2673.596732090121
2009-Jan-06 14:50:00,2671.7641124712745
2009-Jan-06 15:00:00,2669.653417853224
2009-Jan-06 15:10:00,2675.106980702729
2009-Jan-06 15:20:00,2676.1910070190515
2009-Jan-06 15:30:00,2676.6001185080313
2009-Jan-06 15:40:00,2676.802130935399
2009-Jan-06 15:50:00,2676.544965510262
2009-Jan-06 16:00:00,2676.1403814321097
2009-Jan-06 16:10:00,2675.4437440352467
2009-Jan-06 16:20:00,2675.0876580916424
2009-Jan-06 16:30:00,2674.6246334812927
2009-Jan-06 16:40:00,2674.287820980141
2009-Jan-06 16:50:00,2673.938913812755
2009-Jan-06 17:00:00,2673.6237324122576
2009-Jan-06 17:10:00,2673.1928171970726
2009-Jan-06 17:20:00,2673.282584226203
2009-Jan-06 17:30:00,2666.658987385861
2009-Jan-06 17:40:00,2673.999092254964
2009-Jan-06 17:50:00,2677.0515758582324
2009-Jan-06 18:00:00,2679.120370800252
2009-Jan-06 18:10:00,2682.3252281831265
2009-Jan-06 18:20:00,2692.572581623469
2009-Jan-06 18:30:00,2724.6403627234386
2009-Jan-06 18:40:00,2730.5098201681203
2009-Jan-06 18:50:00,2728.739888636154
2009-Jan-06 19:00:00,2726.401895829063
2009-Jan-06 19:10:00,2727.492471094281
2009-Jan-06 19:20:00,2730.3361283143067
2009-Jan-06 19:30:00,2732.9599562047333
2009-Jan-06 19:40:00,2734.8916235658826
2009-Jan-06 19:50:00,2736.5346010207336
2009-Jan-06 20:00:00,2738.2324930164946
2009-Jan-06 20:10:00,2739.995505403843
2009-Jan-06 20:20:00,2741.085078788864
2009-Jan-06 20:30:00,2741.5155019155577
2009-Jan-06 20:40:00,2741.7436172472626
2009-Jan-06 20:50:00,2742.0481133610047
2009-Jan-06 21:00:00,2742.436673051281
2009-Jan-06 21:10:00,2742.7534938974713
2009-Jan-06 21:20:00,2745.621292160581
2009-Jan-06 21:30:00,2750.450419970412
2009-Jan-06 21:40:00,2755.665832512723
2009-Jan-06 21:50:00,2760.4973240222403
2009-Jan-06 22:00:00,2764.994774671314
2009-Jan-06 22:10:00,2769.475840696246
2009-Jan-06 22:20:00,2771.22576359312
2009-Jan-06 22:30:00,2770.7727530971547
2009-Jan-06 22:40:00,2769.6985960764346
2009-Jan-06 22:50:00,2768.862840820781
2009-Jan-06 23:00:00,2768.2669861277614
2009-Jan-06 23:10:00,2767.693243642513
2009-Jan-06 23:20:00,2767.1300289361534
2009-Jan-06 23:30:00,2766.574650727317
2009-Jan-06 23:40:00,2766.002823533577
2009-Jan-06 23:50:00,2765.4040830876625
2009-Jan-07 00:00:00,2764.7695076049254
2009-Jan-07 00:10:00,2764.2201012675014
2009-Jan-07 00:20:00,2762.9755379573226
2009-Jan-07 00:30:00,2761.2013721244953
2009-Jan-07 00:40:00,2759.282332808644
2009-Jan-07 00:50:00,2757.413875050726
2009-Jan-07 01:00:00,2755.8024515358493
2009-Jan-07 01:10:00,2753.70817422511
2009-Jan-07 01:20:00,2754.3601791970623
2009-Jan-07 01:30:00,2757.320681508447
2009-Jan-07 01:40:00,2760.8592519067124
2009-Jan-07 01:50:00,2764.137303437068
2009-Jan-07 02:00:00,2767.028873497624
2009-Jan-07 02:10:00,2769.6849648865805
2009-Jan-07 02:20:00,2773.059103003594
2009-Jan-07 02:30:00,2776.884996203356
2009-Jan-07 02:40:00,2780.7865197916126
2009-Jan-07 02:50:00,2784.5764932632046
2009-Jan-07 03:00:00,2788.2771714416617
2009-Jan-07 03:10:00,2792.1789604518044
2009-Jan-07 03:20:00,2794.103851278257
2009-Jan-07 03:30:00,2794.582156428946
2009-Jan-07 03:40:00,2794.7655926483567
2009-Jan-07 03:50:00,2795.0883849210745
2009-Jan-07 04:00:00,2795.5748603988727
2009-Jan-07 04:10:00,2795.897440762187
2009-Jan-07 04:20:00,2795.34974669531
2009-Jan-07 04:30:00,2793.924834186427
2009-Jan-07 04:40:00,2792.2268414467226
2009-Jan-07 04:50:00,2790.601465224452
2009-Jan-07 05:00:00,2789.0471788507116
2009-Jan-07 05:10:00,2787.48992431071
2009-Jan-07 05:20:00,2787.8362511003816
2009-Jan-07 05:30:00,2789.8234868491827
2009-Jan-07 05:40:00,2792.2198904212655
2009-Jan-07 05:50:00,2794.387634787465
2009-Jan-07 06:00:00,2796.3392916989424
2009-Jan-07 06:10:00,2798.134154061879
2009-Jan-07 06:20:00,2798.710980031667
2009-Jan-07 06:30:00,2798.1723899502495
2009-Jan-07 06:40:00,2797.3357530150315
2009-Jan-07 06:50:00,2796.627782907639
2009-Jan-07 07:00:00,2796.0410783497423
2009-Jan-07 07:10:00,2795.7567540803598
2009-Jan-07 07:20:00,2796.763776626046
2009-Jan-07 07:30:00,2799.082232157761
2009-Jan-07 07:40:00,2801.7220491548014
2009-Jan-07 07:50:00,2804.178780871709
2009-Jan-07 08:00:00,2806.470814239595
2009-Jan-07 08:10:00,2808.314974775544
2009-Jan-07 08:20:00,2809.079494098935
2009-Jan-07 08:30:00,2808.4407394628356
2009-Jan-07 08:40:00,2807.324465007687
2009-Jan-07 08:50:00,2806.3154994780816
2009-Jan-07 09:00:00,2805.442638922286
2009-Jan-07 09:10:00,2804.5778252554037
2009-Jan-07 09:20:00,2804.406032953738
2009-Jan-07 09:30:00,2804.8208802538193
2009-Jan-07 09:40:00,2805.3339949418882
2009-Jan-07 09:50:00,2805.7747854622403
2009-Jan-07 10:00:00,2806.114004861262
2009-Jan-07 10:10:00,2806.281471432739
2009-Jan-07 10:20:00,2804.9563774335575
2009-Jan-07 10:30:00,2802.279654300495
2009-Jan-07 10:40:00,2799.303340631719
2009-Jan-07 10:50:00,2796.387018533586
2009-Jan-07 11:00:00,2793.609331290508
2009-Jan-07 11:10:00,2790.9769619348804
2009-Jan-07 11:20:00,2787.7190470362134
2009-Jan-07 11:30:00,2784.034085010159
2009-Jan-07 11:40:00,2780.7725745831244
2009-Jan-07 11:50:00,2774.2438112820296
2009-Jan-07 12:00:00,2768.5257376763184
2009-Jan-07 12:10:00,2763.945877180607
2009-Jan-07 12:20:00,2762.603665186396
2009-Jan-07 12:30:00,2763.8486525436547
2009-Jan-07 12:40:00,2766.598506284162
2009-Jan-07 12:50:00,2767.6141063643813
2009-Jan-07 13:00:00,2768.2060667034366
2009-Jan-07 13:10:00,2768.7906123913
2009-Jan-07 13:20:00,2775.5300376008117
2009-Jan-07 13:30:00,2788.686256287519
2009-Jan-07 13:40:00,2804.54772566141
2009-Jan-07 13:50:00,2818.0616469814936
2009-Jan-07 14:00:00,2829.540240482231
2009-Jan-07 14:10:00,2840.5128159331757
2009-Jan-07 14:20:00,2847.5421859291832
2009-Jan-07 14:30:00,2851.424954119088
2009-Jan-07 14:40:00,2854.6876487790914
2009-Jan-07 14:50:00,2856.7452512354107
2009-Jan-07 15:00:00,2859.1055028716823
2009-Jan-07 15:10:00,2861.9051737433556
2009-Jan-07 15:20:00,2865.245792356385
2009-Jan-07 15:30:00,2868.8337581729297
2009-Jan-07 15:40:00,2872.417003587045
2009-Jan-07 15:50:00,2875.9228423888253
2009-Jan-07 16:00:00,2879.3777917384314
2009-Jan-07 16:10:00,2883.0094839281537
2009-Jan-07 16:20:00,2884.909966224863
2009-Jan-07 16:30:00,2885.7322972890142
2009-Jan-07 16:40:00,2886.2494347648512
2009-Jan-07 16:50:00,2886.863666604097
2009-Jan-07 17:00:00,2887.5537178000664
2009-Jan-07 17:10:00,2888.000848782122
2009-Jan-07 17:20:00,2888.599467210156
2009-Jan-07 17:30:00,2889.145661736641
2009-Jan-07 17:40:00,2889.6587549536953
2009-Jan-07 17:50:00,2890.1452529521653
2009-Jan-07 18:00:00,2890.6090463117357
2009-Jan-07 18:10:00,2890.9880904527913
2009-Jan-07 18:20:00,2890.5688525524124
2009-Jan-07 18:30:00,2889.471982777339
2009-Jan-07 18:40:00,2888.194964615161
2009-Jan-07 18:50:00,2886.9674634100797
2009-Jan-07 19:00:00,2885.774278680815
2009-Jan-07 19:10:00,2884.70959609386
2009-Jan-07 19:20:00,2881.7135709533154
2009-Jan-07 19:30:00,2877.223986211332
2009-Jan-07 19:40:00,2872.329061898093
2009-Jan-07 19:50:00,2867.51339009585
2009-Jan-07 20:00:00,2862.7537476301823
2009-Jan-07 20:10:00,2857.8852773298495
2009-Jan-07 20:20:00,2851.7401125379165
2009-Jan-07 20:30:00,2844.466885596958
2009-Jan-07 20:40:00,2836.7627986102325
2009-Jan-07 20:50:00,2828.9928593816285
2009-Jan-07 21:00:00,2821.1244217467156
2009-Jan-07 21:10:00,2813.0642258985577
2009-Jan-07 21:20:00,2809.2910022667743
2009-Jan-07 21:30:00,2809.357978355451
2009-Jan-07 21:40:00,2810.466985540616
2009-Jan-07 21:50:00,2811.046957108712
2009-Jan-07 22:00:00,2811.1260597076043
2009-Jan-07 22:10:00,2811.213323181704
2009-Jan-07 22:20:00,2812.2152818921004
2009-Jan-07 22:30:00,2813.983867908332
2009-Jan-07 22:40:00,2815.89008266335
2009-Jan-07 22:50:00,2817.6433122225417
2009-Jan-07 23:00:00,2819.2775253722716
2009-Jan-07 23:10:00,2820.8002594454747
2009-Jan-07 23:20:00,2822.2034598228206
2009-Jan-07 23:30:00,2823.349000250295
2009-Jan-07 23:40:00,2824.4468757943614
2009-Jan-07 23:50:00,2825.583782852578
2009-Jan-08 00:00:00,2826.7549711267475
2009-Jan-08 00:10:00,2827.9559051790793
2009-Jan-08 00:20:00,2828.5670612926397
2009-Jan-08 00:30:00,2830.8803278427636
2009-Jan-08 00:40:00,2834.817014943745
2009-Jan-08 00:50:00,2839.224312398678
2009-Jan-08 01:00:00,2843.4390594632587
2009-Jan-08 01:10:00,2847.433595486551
2009-Jan-08 01:20:00,2850.1916772953973
2009-Jan-08 01:30:00,2852.0090122963493
2009-Jan-08 01:40:00,2853.631152639705
2009-Jan-08 01:50:00,2855.392318465167
2009-Jan-08 02:00:00,2857.256891070821
2009-Jan-08 02:10:00,2859.1783459784715
2009-Jan-08 02:20:00,2860.419616483199
2009-Jan-08 02:30:00,2861.1556285664255
2009-Jan-08 02:40:00,2861.81400699993
2009-Jan-08 02:50:00,2862.5140842868245
2009-Jan-08 03:00:00,2863.262670813242
2009-Jan-08 03:10:00,2863.895746828961
2009-Jan-08 03:20:00,2864.2754581708623
2009-Jan-08 03:30:00,2864.3341626247034
2009-Jan-08 03:40:00,2864.3154553888967
2009-Jan-08 03:50:00,2864.2801716318195
2009-Jan-08 04:00:00,2864.2713349073474
2009-Jan-08 04:10:00,2864.2725208685038
2009-Jan-08 04:20:00,2866.3223280835127
2009-Jan-08 04:30:00,2870.0376423717094
2009-Jan-08 04:40:00,2874.1197491174876
2009-Jan-08 04:50:00,2877.968877478539
2009-Jan-08 05:00:00,2881.6374866068636
2009-Jan-08 05:10:00,2885.0894812453053
2009-Jan-08 05:20:00,2883.9455326087577
2009-Jan-08 05:30:00,2880.116286913396
2009-Jan-08 05:40:00,2876.3535182468177
2009-Jan-08 05:50:00,2873.268144547311
2009-Jan-08 06:00:00,2870.4058941188077
2009-Jan-08 06:10:00,2867.7855672921933
2009-Jan-08 06:20:00,2835.1482664676555
2009-Jan-08 06:30:00,2822.3808447792208
2009-Jan-08 06:40:00,2810.0318801765998
2009-Jan-08 06:50:00,2805.784964702462
2009-Jan-08 07:00:00,2802.6200445664376
2009-Jan-08 07:10:00,2797.6751803874413
2009-Jan-08 07:20:00,2779.418577695671
2009-Jan-08 07:30:00,2777.773264242257
2009-Jan-08 07:40:00,2775.907555368386
2009-Jan-08 07:50:00,2773.5560206661944
2009-Jan-08 08:00:00,2778.395091040531
2009-Jan-08 08:10:00,2778.986942834631
2009-Jan-08 08:20:00,2747.8167611648532
2009-Jan-08 08:30:00,2738.1923446219903
2009-Jan-08 08:40:00,2732.522906236226
2009-Jan-08 08:50:00,2729.8552759972586
2009-Jan-08 09:00:00,2724.1968306417484
2009-Jan-08 09:10:00,2716.0416671548005
2009-Jan-08 09:20:00,2717.280636002652
2009-Jan-08 09:30:00,2717.3764179381187
2009-Jan-08 09:40:00,2717.967838625224
2009-Jan-08 09:50:00,2716.146589646194
2009-Jan-08 10:00:00,2714.031340741167
2009-Jan-08 10:10:00,2712.5758486178393
2009-Jan-08 10:20:00,2710.427389437552
2009-Jan-08 10:30:00,2707.0542935734247
2009-Jan-08 10:40:00,2702.8536001294924
2009-Jan-08 10:50:00,2699.2875898265274
2009-Jan-08 11:00:00,2695.545611208361
2009-Jan-08 11:10:00,2691.546435238203
2009-Jan-08 11:20:00,2688.592994068648
2009-Jan-08 11:30:00,2686.1758313546247
2009-Jan-08 11:40:00,2684.00050609294
2009-Jan-08 11:50:00,2681.8280718350643
2009-Jan-08 12:00:00,2679.5801352384574
2009-Jan-08 12:10:00,2677.2895362026843
2009-Jan-08 12:20:00,2680.6529390020924
2009-Jan-08 12:30:00,2683.0719871592655
2009-Jan-08 12:40:00,2682.9298070684595
2009-Jan-08 12:50:00,2681.1556913824666
2009-Jan-08 13:00:00,2679.0803072483504
2009-Jan-08 13:10:00,2677.0249737376116
2009-Jan-08 13:20:00,2670.460506497747
2009-Jan-08 13:30:00,2662.624039949352
2009-Jan-08 13:40:00,2658.36875373782
2009-Jan-08 13:50:00,2656.5873161428185
2009-Jan-08 14:00:00,2655.0174390857683
2009-Jan-08 14:10:00,2653.306257102971
2009-Jan-08 14:20:00,2658.9681617530478
2009-Jan-08 14:30:00,2665.540636856175
2009-Jan-08 14:40:00,2672.785133159561
2009-Jan-08 14:50:00,2679.039097628607
2009-Jan-08 15:00:00,2687.465718302187
2009-Jan-08 15:10:00,2701.0397326002567
2009-Jan-08 15:20:00,2702.344365000026
2009-Jan-08 15:30:00,2693.9451973695186
2009-Jan-08 15:40:00,2690.4128544798946
2009-Jan-08 15:50:00,2685.2010676603286
2009-Jan-08 16:00:00,2683.555360560549
2009-Jan-08 16:10:00,2680.5753940666573
2009-Jan-08 16:20:00,2680.410050450066
2009-Jan-08 16:30:00,2682.2960495140774
2009-Jan-08 16:40:00,2685.0905387576095
2009-Jan-08 16:50:00,2690.486487021979
2009-Jan-08 17:00:00,2694.0273661575043
2009-Jan-08 17:10:00,2698.389927491816
2009-Jan-08 17:20:00,2717.59461784109
2009-Jan-08 17:30:00,2727.881208425564
2009-Jan-08 17:40:00,2729.0256537671457
2009-Jan-08 17:50:00,2726.281315786208
2009-Jan-08 18:00:00,2723.9311288551944
2009-Jan-08 18:10:00,2722.9161180521196
2009-Jan-08 18:20:00,2744.5192810279773
2009-Jan-08 18:30:00,2763.2792189115853
2009-Jan-08 18:40:00,2772.107886590099
2009-Jan-08 18:50:00,2773.882347591457
2009-Jan-08 19:00:00,2775.894101609478
2009-Jan-08 19:10:00,2780.410917217623
2009-Jan-08 19:20:00,2783.5051763807096
2009-Jan-08 19:30:00,2784.409820128879
2009-Jan-08 19:40:00,2784.39058935706
2009-Jan-08 19:50:00,2784.479841115176
2009-Jan-08 20:00:00,2784.850216149616
2009-Jan-08 20:10:00,2785.190226507794
2009-Jan-08 20:20:00,2796.379139867856
2009-Jan-08 20:30:00,2803.777158704752
2009-Jan-08 20:40:00,2802.9868832238653
2009-Jan-08 20:50:00,2798.411573237664
2009-Jan-08 21:00:00,2793.686309321037
2009-Jan-08 21:10:00,2789.9765588325104
2009-Jan-08 21:20:00,2789.6153051288056
2009-Jan-08 21:30:00,2791.7749640233515
2009-Jan-08 21:40:00,2794.393401507813
2009-Jan-08 21:50:00,2796.579172617193
2009-Jan-08 22:00:00,2798.4450237332694
2009-Jan-08 22:10:00,2800.330381501816
2009-Jan-08 22:20:00,2832.95517821299
2009-Jan-08 22:30:00,2859.919352388155
2009-Jan-08 22:40:00,2862.4805484870785
2009-Jan-08 22:50:00,2857.1469218938914
2009-Jan-08 23:00:00,2853.149717241007
2009-Jan-08 23:10:00,2852.1987976134014
2009-Jan-08 23:20:00,2855.1287891180923
2009-Jan-08 23:30:00,2858.146102431969
2009-Jan-08 23:40:00,2859.891690862109
2009-Jan-08 23:50:00,2860.930934361938
2009-Jan-09 00:00:00,2861.9818881866695
2009-Jan-09 00:10:00,2863.390273434312
2009-Jan-09 00:20:00,2864.9826622762657
2009-Jan-09 00:30:00,2866.1700177358484
2009-Jan-09 00:40:00,2866.784776164793
2009-Jan-09 00:50:00,2867.148468519464
2009-Jan-09 01:00:00,2867.539367592919
2009-Jan-09 01:10:00,2867.881362577814
2009-Jan-09 01:20:00,2868.6527648286205
2009-Jan-09 01:30:00,2869.700230581958
2009-Jan-09 01:40:00,2870.78935848921
2009-Jan-09 01:50:00,2871.819382777564
2009-Jan-09 02:00:00,2872.806830669122
2009-Jan-09 02:10:00,2873.878773350146
2009-Jan-09 02:20:00,2874.4375730683673
2009-Jan-09 02:30:00,2874.6645042320642
2009-Jan-09 02:40:00,2874.812658260751
2009-Jan-09 02:50:00,2874.9982429206357
2009-Jan-09 03:00:00,2875.211032390543
2009-Jan-09 03:10:00,2875.466616297139
2009-Jan-09 03:20:00,2876.4166505047256
2009-Jan-09 03:30:00,2877.973741524112
2009-Jan-09 03:40:00,2879.6787440462485
2009-Jan-09 03:50:00,2881.308108375176
2009-Jan-09 04:00:00,2882.8744978619284
2009-Jan-09 04:10:00,2884.570393334077
